jurisdiccion_id,servicio_id,programa_id,subprograma_id,proyecto_id,obra_id,obra,financiero_acumulado_2025_millones,credito_inicial_2026_millones,credito_vigente_marzo2026_millones,devengado_1t2026_millones,avance_fisico_acumulado_2025_pct,programacion_fisica_inicial_2026_pct,ejecucion_fisica_1t2026_pct,corte,fila_excel
50,105,20,0,20,51,Equipamiento de Centro de Investigación y Desarrollo en el Centro Atómico Consituyentes,220.585398,255.0,255.0,0.0,74.95,0.0,0.0,2026-03-31,156
50,105,20,0,22,51,Construcción de  Reactor RA-10,143024.980597,48578.705314,48578.705314,26005.254046,84.7,2.66,0.77,2026-03-31,157
50,105,20,0,28,51,"Modernización y Equipamiento de Laboratorios en Materiales Avanzados, Recubiertos y Tribología",483.535388,86.4,86.4,0.0,30.0,0.0,0.0,2026-03-31,158
50,105,20,0,29,51,Reacondicionamiento y Actualización del Circuito Experimental de Baja Presión del Centro Atómico Consituyentes,168.000889,170.0,170.0,0.0,6.0,0.0,0.0,2026-03-31,159
50,105,20,0,32,51,"Construcción Laboratorio para Estudio de Materiales Irradiados, asociado al reactor RA-10, ubicado en el Centro Atómico Ezeiza,",39.515581,225.24,225.24,0.0,0.7,0.0,0.0,2026-03-31,160
50,105,21,0,6,51,Adecuación de la Planta de Producción de Radiofármacos,37.110319,96.052,96.052,0.0,48.51,0.0,0.0,2026-03-31,161
50,105,21,0,16,51,Mejoramiento y Ampliación del Laboratorio de Procesos por Radiación,329.008603,148.0,148.0,0.0,65.95,0.0,0.0,2026-03-31,162
50,105,21,0,24,51,"Construcción de una Planta de Producción de Radioisótopos por Fisión en el Centro Atómico Ezeiza, Pcia. de Buenos Aires",1033.802491,50.0,50.0,0.0,6.2,0.0,0.0,2026-03-31,163
50,105,21,0,31,51,Extensión del Ciclo de Vida y Capacidad del Ciclotrón de Producción del Centro Atómico Ezeiza. Provincia de Buenos Aires,136.112918,200.0,200.0,0.0,16.1,0.0,0.0,2026-03-31,164
50,105,21,0,34,51,"Construcción de Bunker y Adquisición de Ciclotrón 30 Mev, Centro Atómico Ezeiza, Pcia. de Buenos Aires",0.0,10.0,10.0,0.0,0.0,0.0,0.0,2026-03-31,165
50,105,22,0,4,52,Tratamiento Colas de Mineral de Uranio Los Gigantes,630.040512,90.1,90.1,0.0,86.0,3.0,0.0,2026-03-31,166
50,105,22,0,4,53,Tratamiento Colas de Mineral de Uranio Complejo Córdoba,350.708581,70.55,70.55,0.0,89.68,4.0,0.0,2026-03-31,167
50,105,22,0,9,51,Equipamiento de Laboratorios de Química de Reactores y Ciclo del Combustible,158.025464,32.0,32.0,0.0,77.0,0.0,0.0,2026-03-31,168
50,105,22,0,11,51,Construcción de Instalaciones e Infraestructura del Área Gestión Ezeiza - Fase II,441.893068,300.0,300.0,0.0,94.2,5.8,0.0,2026-03-31,169
50,105,22,0,13,51,Ampliación Edilicia y Actualización de Infraestructura y Equipamiento del Área de Gestión de Residuos Radiactivos y Fuentes,0.0,53.35,53.35,0.0,0.0,5.0,0.0,2026-03-31,170
50,105,23,0,6,51,Desarrollo de un Acelerador para la Terapia por Captura Neutrónica (BNCT) y otras Aplicaciones,285.404064,88.98,88.98,0.0,53.7,0.0,0.0,2026-03-31,171
50,105,23,0,9,51,Construcción de Laboratorios para Investigación y Desarrollo,448.010354,182.0702,182.0702,0.0,94.0,6.0,0.0,2026-03-31,172
50,105,23,0,16,51,Desarrollo y Fabricación de Instrumentos de Caracterización de Materiales Utilizando Haces de Neutrones del RA - 10,4750.278892,3064.84551,3064.84551,0.0,65.08,2.1,0.0,2026-03-31,173
50,105,23,0,17,51,Modernización de la Planta de Producción Criogénica del Centro Atómico Bariloche - Fase II,242.885731,591.9498,591.9498,0.0,54.3,0.0,0.0,2026-03-31,174
50,105,23,0,19,51,Desarrollo Tecnol. Cuánticas en Sensores de Ultra-alta Sensibilidad e Imágenes Médicas con Resol.Micrométrica- Centro Atóm Bche,1281.310252,10.488,10.488,0.0,39.25,6.0,0.0,2026-03-31,175
50,105,23,0,22,51,"Diseño, Montaje e Implementación de 7 Instrumentos del Laboratorio Argentino de Haces de Neutrones",560.281065,935.15449,935.15449,0.0,15.18,0.0,0.0,2026-03-31,176
50,105,23,0,30,51,Construcción de una Planta Piloto para la Separación Isotópica del litio CAC - San Martín - Prov. de Buenos Aires,0.0,200.0,200.0,0.0,0.0,0.0,0.0,2026-03-31,177
50,105,23,0,31,51,Implementación de Infra Informática para Desarrollo Herramientas de IA para Reactores Nucleares y Medicina Nuclear CAC,0.0,289.512,289.512,0.0,0.0,0.0,0.0,2026-03-31,178
50,105,24,0,6,51,Remediación de Pasivos Complejo Minero Fabril San Rafael - Mendoza,540.611693,194.0,194.0,0.0,96.7,3.0,0.0,2026-03-31,179
50,105,24,0,10,51,Mejoras y Ampliación de Instalaciones para el Desarrollo y la Producción de Elementos Combustibles,515.404242,136.0,136.0,0.0,78.37,0.5,0.0,2026-03-31,180
50,105,24,0,11,51,Exploración de Uranio Cuenca Neuquina - Atlántica y Cuenca Cuyana,242.733824,117.0,117.0,0.0,80.77,0.0,0.0,2026-03-31,181
50,105,24,0,13,51,Desarrollo de Prototipos de Máquinas Centrífugas para Separación Isotópica de Uranio,259.45033,217.6,217.6,0.0,67.5,0.0,0.0,2026-03-31,182
50,105,24,0,15,51,Instalación para el Desarrollo y Producción de Polvos,3.459975,353.0,353.0,0.0,42.85,0.0,0.0,2026-03-31,183
50,105,24,0,17,51,Evaluación de Recursos Uraníferos en la Provincia de la Rioja,94.014589,10.0,10.0,0.0,54.8,0.0,0.0,2026-03-31,184
50,105,24,0,19,51,Reparación y Modernización del Edificio Ingeniería de Plantas Químicas (IPQ) y Anexos del Centro Atómico Ezeiza,34.86087,19.0,19.0,0.0,65.6,0.0,0.0,2026-03-31,185
50,105,24,0,23,51,Adecuación Ambiental Edilicia y Construcción de Laboratorio en Regional Cuyo,80.076698,56.5,56.5,0.0,9.75,0.0,0.0,2026-03-31,186
50,105,24,0,24,51,Gestión de Pasivos en Disposición Transitoria del Complejo Minero Fabril San Rafael,236.263678,138.0,138.0,0.0,28.91,1.1,0.0,2026-03-31,187
