impacto_presupuestario_mes,finalidad_id,finalidad_desc,funcion_id,funcion_desc,credito_comprometido,credito_devengado,credito_pagado,anio,periodo,mes_completo,ipc,credito_comprometido_real_agosto2026,credito_devengado_real_agosto2026,credito_pagado_real_agosto2026
4,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,64921.12856677,69111.81925405,78073.25554766,2026,2026-04,True,11363.0904,70141.26226349,74668.91514093,84350.91647399
4,1,ADMINISTRACION GUBERNAMENTAL,6,Administración Fiscal,4199.07058246,5296.46031039,7323.22875996,2026,2026-04,True,11363.0904,4536.70657749,5722.334468,7912.06992866
4,1,ADMINISTRACION GUBERNAMENTAL,7,Control de la Gestión Pública,8095.27588967,8181.57019349,9963.39387206,2026,2026-04,True,11363.0904,8746.19529586,8839.42829303,10764.5236311
4,1,ADMINISTRACION GUBERNAMENTAL,8,Información y Estadística Básicas,2816.32892804,2976.1179174,3948.94399138,2026,2026-04,True,11363.0904,3042.78237799,3215.4195711,4266.46797858
4,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,113862.01588267,256948.75403453,250740.19304586,2026,2026-04,True,11363.0904,123017.35496884,277609.31368402,270901.53897032
4,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,58544.52098541,313081.16111556,309527.21568593,2026,2026-04,True,11363.0904,63251.92878163,338255.17695644,334415.46831377
4,2,SERVICIOS DE DEFENSA Y SEGURIDAD,3,Sistema Penal,13664.76238329,52805.41060555,55869.43897026,2026,2026-04,True,11363.0904,14763.50924967,57051.35194016,60361.75060168
4,2,SERVICIOS DE DEFENSA Y SEGURIDAD,4,Inteligencia,6525.0214044,16259.58074328,26632.89660397,2026,2026-04,True,11363.0904,7049.68086207,17566.96998937,28774.37633596
4,3,SERVICIOS SOCIALES,1,Salud,660600.30638163,662375.21134729,863272.84676503,2026,2026-04,True,11363.0904,713717.40393578,715635.0242458,932686.29930887
4,3,SERVICIOS SOCIALES,2,Promoción y Asistencia Social,219815.01047955,229546.33782938,412299.04666339,2026,2026-04,True,11363.0904,237489.74547848,248003.54274118,445450.90637574
4,3,SERVICIOS SOCIALES,3,Seguridad Social,6518276.86203389,6514800.88351729,6530809.99662873,2026,2026-04,True,11363.0904,7042394.00915127,7038638.53653184,7055934.89945937
4,3,SERVICIOS SOCIALES,4,Educación y Cultura,491623.84515705,538535.89862636,649434.60617543,2026,2026-04,True,11363.0904,531153.99900483,581838.12477947,701653.89974526
4,3,SERVICIOS SOCIALES,5,"Ciencia, Tecnología e Innovación",107347.35256936,113690.1350046,138743.81637377,2026,2026-04,True,11363.0904,115978.86506417,122831.6536107,149899.83425352
4,3,SERVICIOS SOCIALES,6,Trabajo,79085.77495137,87729.48934873,19414.79700802,2026,2026-04,True,11363.0904,85444.84984531,94783.58211722,20975.88872522
4,3,SERVICIOS SOCIALES,7,Vivienda y Urbanismo,843.04837838,830.39126708,960.17230166,2026,2026-04,True,11363.0904,910.8356357,897.16080006,1037.37717929
4,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,33212.79017335,33080.90742415,32515.69093447,2026,2026-04,True,11363.0904,35883.34148651,35740.85439943,35130.19036888
4,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",704452.98802272,379728.52745406,789853.70255823,2026,2026-04,True,11363.0904,761096.16200499,410261.47913758,853363.7187768
4,4,SERVICIOS ECONOMICOS,2,Comunicaciones,9295.61029485,11324.06515179,12061.6606535,2026,2026-04,True,11363.0904,10043.04536881,12234.60283633,13031.50641259
4,4,SERVICIOS ECONOMICOS,3,Transporte,206744.47557912,212382.53713443,251107.83538347,2026,2026-04,True,11363.0904,223368.24394863,229459.64690079,271298.74244153
4,4,SERVICIOS ECONOMICOS,4,Ecología y Desarrollo Sostenible,9495.74005628,8960.03115287,11132.49539063,2026,2026-04,True,11363.0904,10259.2670272,9680.48320873,12027.62946485
4,4,SERVICIOS ECONOMICOS,5,"Agricultura, Ganadería y Pesca",6280.9552516,19152.08223171,23479.41259146,2026,2026-04,True,11363.0904,6785.990005,20692.04975888,25367.3291381
4,4,SERVICIOS ECONOMICOS,6,Industria,10280.64006889,12458.64871933,12399.56838295,2026,2026-04,True,11363.0904,11107.27874311,13460.41522326,13396.5843956
4,4,SERVICIOS ECONOMICOS,7,"Comercio, Turismo y Otros Servicios",3049.41776255,2844.77734869,3637.12494054,2026,2026-04,True,11363.0904,3294.61326006,3073.51825978,3929.5763948
4,4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,5007.79821372,8275.53675994,8535.0079034,2026,2026-04,True,11363.0904,5410.46182692,8940.95045888,9221.28498055
4,5,DEUDA PUBLICA,1,Servicio de la Deuda Pública (intereses y gastos),313951.14637357,313951.14637357,337545.39718179,2026,2026-04,True,11363.0904,339195.11539397,339195.11539397,364686.51658161
5,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,41488.89479321,43636.89828769,45569.35718556,2026,2026-05,True,11607.3937,43881.4660844,46153.34011146,48197.2395696
5,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,294376.47421172,288796.53786538,362460.37050906,2026,2026-05,True,11607.3937,311352.50368929,305450.78495816,383362.64522612
5,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,18606.57166254,22774.36500191,22875.32094945,2026,2026-05,True,11607.3937,19679.57082073,24087.71143233,24194.4892824
5,1,ADMINISTRACION GUBERNAMENTAL,4,Relaciones Exteriores,30561.86910354,39019.19219646,40075.52093072,2026,2026-05,True,11607.3937,32324.30338835,41269.34129106,42386.58612868
5,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,30987.45360821,35193.73448248,43111.01874192,2026,2026-05,True,11607.3937,32774.43039464,37223.27803076,45597.13427452
5,1,ADMINISTRACION GUBERNAMENTAL,6,Administración Fiscal,5172.67885733,7697.07661628,9786.97552966,2026,2026-05,True,11607.3937,5470.97561829,8140.94972088,10351.36840627
5,1,ADMINISTRACION GUBERNAMENTAL,7,Control de la Gestión Pública,10194.75182052,10387.46173314,10876.179813,2026,2026-05,True,11607.3937,10782.6602391,10986.48329915,11503.38465198
5,1,ADMINISTRACION GUBERNAMENTAL,8,Información y Estadística Básicas,718.82839923,3171.99102574,3662.31506295,2026,2026-05,True,11607.3937,760.28161701,3354.91261721,3873.51253935
5,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,105143.49643607,213851.41229269,244254.65708525,2026,2026-05,True,11607.3937,111206.88550156,226183.74247846,258340.27404842
5,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,29314.74587602,271914.72675514,295915.55979454,2026,2026-05,True,11607.3937,31005.26136796,287595.43775333,312980.34487764
5,2,SERVICIOS DE DEFENSA Y SEGURIDAD,3,Sistema Penal,11539.05478238,47345.25634267,62930.80746212,2026,2026-05,True,11607.3937,12204.48613063,50075.55083868,66559.88565319
5,2,SERVICIOS DE DEFENSA Y SEGURIDAD,4,Inteligencia,13453.46307625,21766.0879353,21148.92542054,2026,2026-05,True,11607.3937,14229.29404701,23021.289294,22368.53640447
5,3,SERVICIOS SOCIALES,1,Salud,673824.4059533,683614.52593275,746456.20449905,2026,2026-05,True,11607.3937,712682.34461434,723037.03880375,789502.65569806
5,3,SERVICIOS SOCIALES,2,Promoción y Asistencia Social,361943.39915023,370930.16633801,402375.08414889,2026,2026-05,True,11607.3937,382815.86129124,392320.87513951,425579.15066896
5,3,SERVICIOS SOCIALES,3,Seguridad Social,7120175.37348249,7123757.60460226,6933806.85911019,2026,2026-05,True,11607.3937,7530779.88034533,7534568.69068053,7333663.9127258
5,3,SERVICIOS SOCIALES,4,Educación y Cultura,532692.28211208,558435.42792133,947952.59813239,2026,2026-05,True,11607.3937,563411.4484715,590639.14362619,1002618.89336651
5,3,SERVICIOS SOCIALES,5,"Ciencia, Tecnología e Innovación",128961.93959221,143474.6720928,155312.1196634,2026,2026-05,True,11607.3937,136398.88472808,151748.53388578,164268.62044591
5,3,SERVICIOS SOCIALES,6,Trabajo,79268.91136147,88243.84671579,160716.98780291,2026,2026-05,True,11607.3937,83840.17127458,93332.67097416,169985.1751803
5,3,SERVICIOS SOCIALES,7,Vivienda y Urbanismo,632.97005809,817.10650399,784.95037216,2026,2026-05,True,11607.3937,669.47201835,864.22719913,830.21669547
5,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,3759.59713966,9393.35518875,9631.26114031,2026,2026-05,True,11607.3937,3976.40465472,9935.0488652,10186.67431815
5,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",167757.61681056,502751.46914044,519391.73559006,2026,2026-05,True,11607.3937,177431.82143472,531744.01612598,549343.88933263
5,4,SERVICIOS ECONOMICOS,2,Comunicaciones,7944.90758584,12806.08594896,15316.08591379,2026,2026-05,True,11607.3937,8403.0725453,13544.58413617,16199.33015622
5,4,SERVICIOS ECONOMICOS,3,Transporte,214080.30073769,228053.98123465,269800.38094648,2026,2026-05,True,11607.3937,226425.83040552,241205.34164239,285359.16237517
5,4,SERVICIOS ECONOMICOS,4,Ecología y Desarrollo Sostenible,4092.22240225,10330.44480832,10198.30949908,2026,2026-05,True,11607.3937,4328.21166843,10926.17833646,10786.42308099
5,4,SERVICIOS ECONOMICOS,5,"Agricultura, Ganadería y Pesca",7907.19562384,25028.44542406,34166.10954106,2026,2026-05,True,11607.3937,8363.18581923,26471.77960501,36136.39226918
5,4,SERVICIOS ECONOMICOS,6,Industria,12343.13213878,12504.94877958,14066.80066781,2026,2026-05,True,11607.3937,13054.93282052,13226.08106322,14878.00143863
5,4,SERVICIOS ECONOMICOS,7,"Comercio, Turismo y Otros Servicios",5545.71156081,4104.06056292,4817.97177585,2026,2026-05,True,11607.3937,5865.52027916,4340.73250921,5095.81337684
5,4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,176.45693182,4323.93984645,11818.84061308,2026,2026-05,True,11607.3937,186.63280638,4573.29173671,12500.4065812
5,5,DEUDA PUBLICA,1,Servicio de la Deuda Pública (intereses y gastos),2076136.04378468,2076136.04378468,2078995.48486971,2026,2026-05,True,11607.3937,2195862.14205091,2195862.14205091,2198886.48067498
6,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,60948.73948521,63036.90839299,47817.55621268,2026,2026-06,True,11826.4103,63269.69838471,65437.38582317,49638.47299589
6,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,384716.76195571,477093.8900308,286881.91054315,2026,2026-06,True,11826.4103,399366.97129542,495261.86724114,297806.51914057
6,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,27118.70386202,31678.52995757,21758.58097285,2026,2026-06,True,11826.4103,28151.39785378,32884.8644388,22587.1587675
6,1,ADMINISTRACION GUBERNAMENTAL,4,Relaciones Exteriores,52521.92419628,97370.90908172,90563.5186451,2026,2026-06,True,11826.4103,54521.98569734,101078.84266484,94012.22334917
6,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,69969.20005976,72154.7438616,41044.28028738,2026,2026-06,True,11826.4103,72633.66267115,74902.433089,42607.26728943
6,1,ADMINISTRACION GUBERNAMENTAL,6,Administración Fiscal,8820.5304434,14097.20956158,7972.07171174,2026,2026-06,True,11826.4103,9156.42071453,14634.03844872,8275.65224422
6,1,ADMINISTRACION GUBERNAMENTAL,7,Control de la Gestión Pública,15062.35251466,15320.05424535,7988.17246345,2026,2026-06,True,11826.4103,15635.93453476,15903.449678,8292.36612072
6,1,ADMINISTRACION GUBERNAMENTAL,8,Información y Estadística Básicas,2970.47226034,6322.15202142,2913.41078697,2026,2026-06,True,11826.4103,3083.58934999,6562.90277561,3024.35494678
6,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,229421.38673352,252995.48236084,177313.86560728,2026,2026-06,True,11826.4103,238157.86945282,262629.67859327,184066.06750453
6,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,168062.7110106,370157.63959512,268535.25000891,2026,2026-06,True,11826.4103,174462.62425064,384253.43017413,278761.20847176
6,2,SERVICIOS DE DEFENSA Y SEGURIDAD,3,Sistema Penal,18060.33319808,71799.48970676,50106.88287923,2026,2026-06,True,11826.4103,18748.07984252,74533.65067584,52014.97838255
6,2,SERVICIOS DE DEFENSA Y SEGURIDAD,4,Inteligencia,45698.88874721,25192.90359865,16212.69089626,2026,2026-06,True,11826.4103,47439.12559921,26152.26214003,16830.07838513
6,3,SERVICIOS SOCIALES,1,Salud,982698.29170467,1022870.86747893,819191.12798395,2026,2026-06,True,11826.4103,1020119.94086303,1061822.30868955,850386.34145266
6,3,SERVICIOS SOCIALES,2,Promoción y Asistencia Social,299757.21148959,304735.0130173,26481.287458,2026,2026-06,True,11826.4103,311172.1180746,316339.47680814,27489.70830993
6,3,SERVICIOS SOCIALES,3,Seguridad Social,10638787.53015055,10639214.9256775,10555507.488619,2026,2026-06,True,11826.4103,11043917.95297143,11044361.62393673,10957466.56523689
6,3,SERVICIOS SOCIALES,4,Educación y Cultura,956192.12796722,987175.38556918,224788.46091125,2026,2026-06,True,11826.4103,992604.40897232,1024767.52473171,233348.51946643
6,3,SERVICIOS SOCIALES,5,"Ciencia, Tecnología e Innovación",230341.33575892,242627.06221922,124861.8620185,2026,2026-06,True,11826.4103,239112.85060351,251866.42375606,129616.66502687
6,3,SERVICIOS SOCIALES,6,Trabajo,83234.58900368,91866.2679519,15313.96677777,2026,2026-06,True,11826.4103,86404.20435137,95364.58201004,15897.13039657
6,3,SERVICIOS SOCIALES,7,Vivienda y Urbanismo,1452.72899449,1532.78118725,1180.76675024,2026,2026-06,True,11826.4103,1508.04965111,1591.15027195,1225.73094672
6,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,14126.32401072,14208.50757186,10563.01566196,2026,2026-06,True,11826.4103,14664.26159084,14749.57474365,10965.26065363
6,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",796973.30971384,824862.28420993,771062.14204649,2026,2026-06,True,11826.4103,827322.45739879,856273.45818289,800424.57933017
6,4,SERVICIOS ECONOMICOS,2,Comunicaciones,10995.27067339,18779.70273031,8565.70916934,2026,2026-06,True,11826.4103,11413.97615504,19494.84333125,8891.89571717
6,4,SERVICIOS ECONOMICOS,3,Transporte,453556.12469859,479664.15105142,299686.67050385,2026,2026-06,True,11826.4103,470827.77187186,497930.0051045,311098.89085236
6,4,SERVICIOS ECONOMICOS,4,Ecología y Desarrollo Sostenible,15338.48934331,23544.84763396,14774.73679061,2026,2026-06,True,11826.4103,15922.58679384,24441.44736867,15337.36625812
6,4,SERVICIOS ECONOMICOS,5,"Agricultura, Ganadería y Pesca",35686.19764267,45703.36580823,19042.64866418,2026,2026-06,True,11826.4103,37045.14614116,47443.77314899,19767.80237959
6,4,SERVICIOS ECONOMICOS,6,Industria,17161.41358835,19398.30342386,11049.97706002,2026,2026-06,True,11826.4103,17814.92891832,20137.00065283,11470.7657886
6,4,SERVICIOS ECONOMICOS,7,"Comercio, Turismo y Otros Servicios",12244.98433417,14151.88728818,7116.4192582,2026,2026-06,True,11826.4103,12711.2795456,14690.79833086,7387.41611145
6,4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,7981.87531413,12906.38099252,4088.1940342,2026,2026-06,True,11826.4103,8285.82917276,13397.86252402,4243.87453566
6,5,DEUDA PUBLICA,1,Servicio de la Deuda Pública (intereses y gastos),2509867.99581525,2509867.99581525,839122.28538939,2026,2026-06,True,11826.4103,2605445.04155355,2605445.04155355,871076.48743683
7,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,44061.22004328,40309.83578623,60177.76442689,2026,2026-07,True,12076.3937,44792.28663652,40978.65917091,61176.23775979
7,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,340436.85401436,305331.18250921,425279.94263013,2026,2026-07,True,12076.3937,346085.4041642,310397.25710241,432336.21475619
7,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,21850.54552477,22615.95650455,31298.66215125,2026,2026-07,True,12076.3937,22213.09117969,22991.20190761,31817.97156414
7,1,ADMINISTRACION GUBERNAMENTAL,4,Relaciones Exteriores,3785.20629859,43878.17710763,49583.08950092,2026,2026-07,True,12076.3937,3848.01068464,44606.20664072,50405.7753069
7,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,55167.60140093,59919.30053338,77201.1347804,2026,2026-07,True,12076.3937,56082.94578708,60913.48541676,78482.06096771
7,1,ADMINISTRACION GUBERNAMENTAL,6,Administración Fiscal,4669.82848624,5169.0582709,9187.05496152,2026,2026-07,True,12076.3937,4747.31058045,5254.82361777,9339.48716757
7,1,ADMINISTRACION GUBERNAMENTAL,7,Control de la Gestión Pública,10281.53558603,10368.70188758,15146.82982842,2026,2026-07,True,12076.3937,10452.12748491,10540.74005533,15398.14700189
7,1,ADMINISTRACION GUBERNAMENTAL,8,Información y Estadística Básicas,309.03324995,3496.22347645,5890.32526883,2026,2026-07,True,12076.3937,314.16074948,3554.23304095,5988.05792406
7,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,52313.85523464,231278.88198841,309354.35702505,2026,2026-07,True,12076.3937,53181.85008108,235116.27605461,314487.18438825
7,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,107588.13609368,298934.68900505,385310.83015845,2026,2026-07,True,12076.3937,109373.24535869,303894.63256715,391703.93220296
7,2,SERVICIOS DE DEFENSA Y SEGURIDAD,3,Sistema Penal,15250.39063681,49809.49196421,71046.14756941,2026,2026-07,True,12076.3937,15503.42609787,50635.9342544,72224.94981355
7,2,SERVICIOS DE DEFENSA Y SEGURIDAD,4,Inteligencia,21885.41441713,31860.60220166,38419.48232978,2026,2026-07,True,12076.3937,22248.53861895,32389.23535996,39056.94084848
7,3,SERVICIOS SOCIALES,1,Salud,586836.0239512,609174.9772923,703233.92930847,2026,2026-07,True,12076.3937,596572.84495613,619282.44764601,714902.03183593
7,3,SERVICIOS SOCIALES,2,Promoción y Asistencia Social,288626.02107174,296677.05954752,298003.33537104,2026,2026-07,True,12076.3937,293414.92255331,301599.54437664,302947.82585382
7,3,SERVICIOS SOCIALES,3,Seguridad Social,7461031.03264422,7459428.55336818,7685517.98080588,2026,2026-07,True,12076.3937,7584824.93879869,7583195.87108357,7813036.58882422
7,3,SERVICIOS SOCIALES,4,Educación y Cultura,148120.5843686,174596.68088266,901563.78356946,2026,2026-07,True,12076.3937,150578.210619,177493.60022712,916522.58777858
7,3,SERVICIOS SOCIALES,5,"Ciencia, Tecnología e Innovación",115046.10267526,126457.10587426,240277.68668856,2026,2026-07,True,12076.3937,116954.95500086,128555.29029792,244264.38950038
7,3,SERVICIOS SOCIALES,6,Trabajo,-14184.32260569,18775.59299903,96187.42020339,2026,2026-07,True,12076.3937,-14419.6697975,19087.11884412,97783.36805802
7,3,SERVICIOS SOCIALES,7,Vivienda y Urbanismo,6018.78947524,5655.13592368,6260.61893804,2026,2026-07,True,12076.3937,6118.65361683,5748.96630218,6364.49552961
7,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,4010.87776107,3874.23611029,5068.3465838,2026,2026-07,True,12076.3937,4077.42650252,3938.51768469,5152.44091588
7,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",1571174.95258631,858601.8531085,866480.97652665,2026,2026-07,True,12076.3937,1597243.98832436,872847.83020774,880857.68454776
7,4,SERVICIOS ECONOMICOS,2,Comunicaciones,6920.99466682,12110.93648207,18243.82390599,2026,2026-07,True,12076.3937,7035.8282549,12311.88191813,18546.52660413
7,4,SERVICIOS ECONOMICOS,3,Transporte,175528.60832675,187976.89973389,363863.44677231,2026,2026-07,True,12076.3937,178440.99027122,191095.82452901,369900.692454
7,4,SERVICIOS ECONOMICOS,4,Ecología y Desarrollo Sostenible,3745.75438853,6909.22089731,13762.51921499,2026,2026-07,True,12076.3937,3807.90418595,7023.85913425,13990.86781784
7,4,SERVICIOS ECONOMICOS,5,"Agricultura, Ganadería y Pesca",8139.61587513,21191.15312272,36948.87894071,2026,2026-07,True,12076.3937,8274.66890458,21542.75809655,37561.93711351
7,4,SERVICIOS ECONOMICOS,6,Industria,8479.97631638,11226.24043235,15830.9215055,2026,2026-07,True,12076.3937,8620.67662813,11412.50693472,16093.58917202
7,4,SERVICIOS ECONOMICOS,7,"Comercio, Turismo y Otros Servicios",2874.52343915,3181.20554864,5776.04731604,2026,2026-07,True,12076.3937,2922.2177167,3233.98831545,5871.88386413
7,4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,2398.57470253,6053.6046999,9682.33757197,2026,2026-07,True,12076.3937,2438.37200807,6154.04649794,9842.98753891
7,5,DEUDA PUBLICA,1,Servicio de la Deuda Pública (intereses y gastos),329920.4384873,329920.4384873,2005415.22975663,2026,2026-07,True,12076.3937,335394.49959519,335394.49959519,2038689.20806701
8,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,46725.12927153,46143.04067908,48190.23259721,2026,2026-08,True,12276.766,46725.12927153,46143.04067908,48190.23259721
8,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,286201.06782546,314868.9143105,311434.11925832,2026,2026-08,True,12276.766,286201.06782546,314868.9143105,311434.11925832
8,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,23244.89025371,29049.31506894,27011.0931275,2026,2026-08,True,12276.766,23244.89025371,29049.31506894,27011.0931275
8,1,ADMINISTRACION GUBERNAMENTAL,4,Relaciones Exteriores,7780.69044857,42860.0551678,43783.26891132,2026,2026-08,True,12276.766,7780.69044857,42860.0551678,43783.26891132
8,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,23205.84323927,33200.37945297,34846.46381993,2026,2026-08,True,12276.766,23205.84323927,33200.37945297,34846.46381993
8,1,ADMINISTRACION GUBERNAMENTAL,6,Administración Fiscal,19749.14913443,9875.24560983,8563.21454324,2026,2026-08,True,12276.766,19749.14913443,9875.24560983,8563.21454324
8,1,ADMINISTRACION GUBERNAMENTAL,7,Control de la Gestión Pública,11115.54410522,10611.53721255,10490.34287465,2026,2026-08,True,12276.766,11115.54410522,10611.53721255,10490.34287465
8,1,ADMINISTRACION GUBERNAMENTAL,8,Información y Estadística Básicas,1232.27499196,3299.32908235,3887.8199212,2026,2026-08,True,12276.766,1232.27499196,3299.32908235,3887.8199212
8,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,71268.07655651,256828.2756579,244010.36924696,2026,2026-08,True,12276.766,71268.07655651,256828.2756579,244010.36924696
8,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,94142.89889154,281071.24166313,272311.43079756,2026,2026-08,True,12276.766,94142.89889154,281071.24166313,272311.43079756
8,2,SERVICIOS DE DEFENSA Y SEGURIDAD,3,Sistema Penal,23073.97149812,61955.05527838,52379.70213035,2026,2026-08,True,12276.766,23073.97149812,61955.05527838,52379.70213035
8,2,SERVICIOS DE DEFENSA Y SEGURIDAD,4,Inteligencia,22262.97865432,36093.101207,31716.00077873,2026,2026-08,True,12276.766,22262.97865432,36093.101207,31716.00077873
8,3,SERVICIOS SOCIALES,1,Salud,653229.74219184,701626.08388195,696814.96061149,2026,2026-08,True,12276.766,653229.74219184,701626.08388195,696814.96061149
8,3,SERVICIOS SOCIALES,2,Promoción y Asistencia Social,294516.40459515,303220.49557962,310853.4896032,2026,2026-08,True,12276.766,294516.40459515,303220.49557962,310853.4896032
8,3,SERVICIOS SOCIALES,3,Seguridad Social,7001400.91494872,7001987.04389887,6919204.82380449,2026,2026-08,True,12276.766,7001400.91494872,7001987.04389887,6919204.82380449
8,3,SERVICIOS SOCIALES,4,Educación y Cultura,583644.80875574,622799.3109706,638607.27565834,2026,2026-08,True,12276.766,583644.80875574,622799.3109706,638607.27565834
8,3,SERVICIOS SOCIALES,5,"Ciencia, Tecnología e Innovación",133056.11550635,144459.8257068,143792.64561409,2026,2026-08,True,12276.766,133056.11550635,144459.8257068,143792.64561409
8,3,SERVICIOS SOCIALES,6,Trabajo,13206.38843719,14436.50614843,17291.4129799,2026,2026-08,True,12276.766,13206.38843719,14436.50614843,17291.4129799
8,3,SERVICIOS SOCIALES,7,Vivienda y Urbanismo,5701.63460049,5906.38493322,5557.24540297,2026,2026-08,True,12276.766,5701.63460049,5906.38493322,5557.24540297
8,3,SERVICIOS SOCIALES,8,Agua Potable y Alcantarillado,44352.21527836,44590.65408559,48118.59976638,2026,2026-08,True,12276.766,44352.21527836,44590.65408559,48118.59976638
8,4,SERVICIOS ECONOMICOS,1,"Energía, Combustibles y Minería",193561.35977953,920632.01499106,935861.49241271,2026,2026-08,True,12276.766,193561.35977953,920632.01499106,935861.49241271
8,4,SERVICIOS ECONOMICOS,2,Comunicaciones,8782.31899104,13530.09997543,12998.39631965,2026,2026-08,True,12276.766,8782.31899104,13530.09997543,12998.39631965
8,4,SERVICIOS ECONOMICOS,3,Transporte,279165.60298111,292106.72523419,345292.27867727,2026,2026-08,True,12276.766,279165.60298111,292106.72523419,345292.27867727
8,4,SERVICIOS ECONOMICOS,4,Ecología y Desarrollo Sostenible,15289.72290566,13703.02380007,13614.50555396,2026,2026-08,True,12276.766,15289.72290566,13703.02380007,13614.50555396
8,4,SERVICIOS ECONOMICOS,5,"Agricultura, Ganadería y Pesca",8393.2225612,26422.81580328,24983.64043218,2026,2026-08,True,12276.766,8393.2225612,26422.81580328,24983.64043218
8,4,SERVICIOS ECONOMICOS,6,Industria,9843.0570065,13467.63370543,12636.85460054,2026,2026-08,True,12276.766,9843.0570065,13467.63370543,12636.85460054
8,4,SERVICIOS ECONOMICOS,7,"Comercio, Turismo y Otros Servicios",4668.27652538,4139.83893563,8684.96655092,2026,2026-08,True,12276.766,4668.27652538,4139.83893563,8684.96655092
8,4,SERVICIOS ECONOMICOS,8,Seguros y Finanzas,3238.98482494,7214.10720848,6500.57296086,2026,2026-08,True,12276.766,3238.98482494,7214.10720848,6500.57296086
8,5,DEUDA PUBLICA,1,Servicio de la Deuda Pública (intereses y gastos),2558184.54671467,2558184.54671467,2468174.86714294,2026,2026-08,True,12276.766,2558184.54671467,2558184.54671467,2468174.86714294
9,1,ADMINISTRACION GUBERNAMENTAL,1,Legislativa,7138.52952398,12949.16964693,14316.48242989,2026,2026-09,False,,,,
9,1,ADMINISTRACION GUBERNAMENTAL,2,Judicial,52458.2722454,43243.58678257,133054.54560941,2026,2026-09,False,,,,
9,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,2927.15499321,3989.82543999,8941.83580884,2026,2026-09,False,,,,
9,1,ADMINISTRACION GUBERNAMENTAL,4,Relaciones Exteriores,187770.35748032,181137.78965588,165171.14146253,2026,2026-09,False,,,,
9,1,ADMINISTRACION GUBERNAMENTAL,5,Relaciones Interiores,36095.35114618,36288.68545919,48512.02675399,2026,2026-09,False,,,,
9,1,ADMINISTRACION GUBERNAMENTAL,6,Administración Fiscal,795.19995491,1690.06705254,5076.86757704,2026,2026-09,False,,,,
9,1,ADMINISTRACION GUBERNAMENTAL,7,Control de la Gestión Pública,77.77751204,988.76041296,10921.57530671,2026,2026-09,False,,,,
9,1,ADMINISTRACION GUBERNAMENTAL,8,Información y Estadística Básicas,384.68125089,1433.49123791,1435.51750456,2026,2026-09,False,,,,
9,2,SERVICIOS DE DEFENSA Y SEGURIDAD,1,Defensa,71797.17904986,64258.82610014,112297.63057694,2026,2026-09,False,,,,
9,2,SERVICIOS DE DEFENSA Y SEGURIDAD,2,Seguridad Interior,-24775.99602044,32765.52776864,113091.96233958,2026,2026-09,False,,,,
