jurisdiccion_id,jurisdiccion_desc,servicio_id,servicio_desc,programa_id,programa_desc,credito_presupuestado,credito_vigente,credito_comprometido,credito_devengado,credito_pagado,devengado_menos_pagado,corte
1,Poder Legislativo Nacional,1,Auditoría General de la Nación,16,Control Externo del Sector Publico Nacional,84515.138432,101748.103645,65062.18229952,64709.95617423,64698.75449824,11.20167599,2026-09-15
1,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,16,Formacion y Sancion de Leyes Nacionales,184475.0,266568.014991,162485.63832,161264.50580791,159309.5365869,1954.96922101,2026-09-15
1,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,22,Revision de Cuentas Nacionales,104.0,104.0,52.0,52.0,52.0,0.0,2026-09-15
1,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,25,Control Parlamentario sobre el Funcionamiento del Sistema de Inteligencia,129.0,129.0,64.5,64.5,64.5,0.0,2026-09-15
1,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,27,Monitoreo e Implementacion del Nuevo Codigo Procesal Penal de la Nacion,95.0,95.0,47.5,47.5,47.5,0.0,2026-09-15
1,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,31,Control Parlamentario de Seguimiento de Tramite Legislativo,213.0,213.0,159.75,159.75,79.875,79.875,2026-09-15
1,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,32,Control Parlamentario de los Fondos de la Seguridad Social,157.0,157.0,78.5,78.5,78.5,0.0,2026-09-15
1,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,33,Promocion y Seguimiento de la Comunicacion Audiovisual,36.0,36.0,18.0,18.0,18.0,0.0,2026-09-15
1,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,46,Seguimiento y Control de la Gestion de Contratacion y Pago de la Deuda Exterior de la Nacion,69.0,69.0,34.5,34.5,34.5,0.0,2026-09-15
1,Poder Legislativo Nacional,312,Honorable Senado de la Nación Argentina,49,Control Parlamentario sobre Organos y Actividades de Seguridad Interior,35.0,35.0,26.25,26.25,26.25,0.0,2026-09-15
1,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,17,Formacion y Sancion Legislativa,218102.608873,276126.994234,173433.79766183,171559.99600303,170233.27992148,1326.71608155,2026-09-15
1,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,23,Revision de Cuentas Nacionales,202.0,202.0,151.5,151.5,101.0,50.5,2026-09-15
1,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,40,"Seguimiento y Control del Ministerio Publico de la Nacion (Ley N° 24.946 ,27.148 y 27.149)",38.0,38.0,28.5,28.5,19.0,9.5,2026-09-15
1,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,41,"Control Parlamentario de los Derechos de las Niñas, Niños y Adolescentes",171.0,171.0,128.25,128.25,85.5,42.75,2026-09-15
1,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,45,Seguimiento de Contratos de Participacion Publico-Privada,24.0,24.0,0.0,0.0,0.0,0.0,2026-09-15
1,Poder Legislativo Nacional,313,Honorable Cámara de Diputados de la Nación Argentina,48,Administracion del Edificio del Molino,1253.0,1253.0,855.5,855.5,626.5,229.0,2026-09-15
1,Poder Legislativo Nacional,314,Biblioteca del Congreso de la Nación,18,Asistencia Bibliografica,52295.0,64791.0,39335.65081556,39178.52448726,39004.56146637,173.96302089,2026-09-15
1,Poder Legislativo Nacional,315,Imprenta del Congreso de la Nación,19,Impresiones y Publicaciones Parlamentarias,14057.964278,18741.064278,10430.75385395,10430.75385395,10420.93035295,9.823501,2026-09-15
1,Poder Legislativo Nacional,316,Dirección de Ayuda Social para el Personal del Congreso de la Nación (DAS),20,Asistencia Social Integral al Personal del Congreso de la Nacion,63620.0,130032.25313,86443.26495457,86443.26495457,68110.72062257,18332.544332,2026-09-15
1,Poder Legislativo Nacional,319,Defensoría del Pueblo de la Nación,21,Defensa de los Derechos de los Ciudadanos,14916.895001,16866.895001,16043.16828396,10015.37856105,9957.68666402,57.69189703,2026-09-15
1,Poder Legislativo Nacional,340,Procuración Penitenciaria de la Nación,26,Proteccion de los Derechos del Interno Penitenciario,19263.0,20549.427,14178.34626425,12061.57280808,11793.35514373,268.21766435,2026-09-15
1,Poder Legislativo Nacional,346,Defensoría del Público de Servicios de Comunicación Audiovisual,36,Defensa del Publico de Servicios de Comunicacion Audiovisual,4230.321403,4020.396548,2881.58920708,1490.01864238,1490.01864238,0.0,2026-09-15
1,Poder Legislativo Nacional,369,Oficina de Presupuesto del Congreso,42,Apoyo al Congreso Nacional en Materia Fiscal,1352.0,1742.45,1115.90696636,1060.73636406,1056.94863535,3.78772871,2026-09-15
1,Poder Legislativo Nacional,385,"Defensoría de los Derechos de las Niñas, Niños y Adolescentes",44,"Defensa de los Derechos de las Niñas, Niños y Adolescentes",9194.0,11347.281378,6563.90061516,6535.95641316,6420.77324361,115.18316955,2026-09-15
1,Poder Legislativo Nacional,387,Comité Nacional para la Prevención de la Tortura (CNPT),43,"Sistema Nacional de Prevencion de la Tortura y Otros Tratos o Penas Crueles, Inhumanos o Degradantes",5465.0,8337.864404,5016.09815227,4971.00084582,4858.62398742,112.3768584,2026-09-15
5,Poder Judicial de la Nación,320,Consejo de la Magistratura,1,Actividades Centrales,185431.516163,514431.287768,321582.94882907,305491.60941813,279805.84358275,25685.76583538,2026-09-15
5,Poder Judicial de la Nación,320,Consejo de la Magistratura,22,Justicia de Casacion,74285.900116,75510.150937,54415.05083864,54332.47877633,51574.07446358,2758.40431275,2026-09-15
5,Poder Judicial de la Nación,320,Consejo de la Magistratura,23,Justicia Ordinaria de la Ciudad Autonoma de Buenos Aires,633120.281134,642116.738403,418987.30658136,417475.37796376,393945.23704475,23530.14091901,2026-09-15
