province,source,sheet,year,period_type,period,category,value_millions,category_normalized
Misiones,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),6497.98038,Compensación Consenso Fiscal
Misiones,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,F.E.D.E.I.,0.0,F.E.D.E.I.
Misiones,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,F.E.D.E.I.,0.0,F.E.D.E.I.
Misiones,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Financ. | Educativo | Ley Nº 26.075,38312.03265148179,Financiamiento Educativo
Misiones,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Fondo | Compens. | de | Desequilib.,2.2,Fondo | Compens. | de | Desequilib.
Misiones,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,759.3229,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Misiones,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,496.844,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Misiones,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Misiones,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,1335.5824,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Misiones,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Ley Nº 23.966 | Art. 30,99.1022,Ley Nº 23.966 | Art. 30
Misiones,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Ley Nº 24.464 | FO.NA.VI.,3450.8658,Ley Nº 24.464 | FO.NA.VI.
Misiones,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,976.8429,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Misiones,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,0.0,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Misiones,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Subtotal,158109.4018514818,Subtotal
Misiones,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Subtotal,158112.24355148178,Subtotal
Misiones,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Total | (1) + (2),172602.7067314818,Total | (1) + (2)
Misiones,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Total | Recursos | Origen Nacional | (1),166104.7263514818,Total | Recursos | Origen Nacional | (1)
Misiones,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Transfer. | De Servicios | Ley | Nº 24.049,2.8417,Transfer. | De Servicios | Ley | Nº 24.049
Misiones,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Vialidad | Provincial,871.7225999999999,Vialidad | Provincial
Misiones,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,C.F.I. | Neta De | Ley Nº 26.075,102421.0508,CFI | Neta
Misiones,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),7580.977110000001,Compensación Consenso Fiscal
Misiones,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,F.E.D.E.I.,413.07467549429606,F.E.D.E.I.
Misiones,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,F.E.D.E.I.,582.9866336193213,F.E.D.E.I.
Misiones,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Financ. | Educativo | Ley Nº 26.075,41960.79766590869,Financiamiento Educativo
Misiones,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Fondo | Compens. | de | Desequilib.,2.2,Fondo | Compens. | de | Desequilib.
Misiones,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,779.2629000000001,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Misiones,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,490.718,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Misiones,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Misiones,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,645.491,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Misiones,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Ley Nº 23.966 | Art. 30,47.8964,Ley Nº 23.966 | Art. 30
Misiones,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Ley Nº 24.464 | FO.NA.VI.,3408.3173,Ley Nº 24.464 | FO.NA.VI.
Misiones,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,923.9202,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Misiones,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,646.7496324082969,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Misiones,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Subtotal,144381.8484659087,Subtotal
Misiones,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Subtotal,144384.6901659087,Subtotal
Misiones,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Total | (1) + (2),160767.25851743063,Total | (1) + (2)
Misiones,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Total | Recursos | Origen Nacional | (1),153186.28140743062,Total | Recursos | Origen Nacional | (1)
Misiones,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Transfer. | De Servicios | Ley | Nº 24.049,2.8417,Transfer. | De Servicios | Ley | Nº 24.049
Misiones,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Vialidad | Provincial,860.9745,Vialidad | Provincial
Misiones,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,C.F.I. | Neta De | Ley Nº 26.075,373812.7326000001,CFI | Neta
Misiones,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),21659.9346,Compensación Consenso Fiscal
Misiones,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,F.E.D.E.I.,717.6523947258023,F.E.D.E.I.
Misiones,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,F.E.D.E.I.,872.0097813548077,F.E.D.E.I.
Misiones,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Financ. | Educativo | Ley Nº 26.075,100341.038,Financiamiento Educativo
Misiones,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Fondo | Compens. | de | Desequilib.,6.6,Fondo | Compens. | de | Desequilib.
Misiones,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,2411.1283,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Misiones,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,1283.1406000000002,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Misiones,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Misiones,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,2932.7387000000003,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Misiones,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Ley Nº 23.966 | Art. 30,217.6136,Ley Nº 23.966 | Art. 30
Misiones,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Ley Nº 24.464 | FO.NA.VI.,8912.1456,Ley Nº 24.464 | FO.NA.VI.
Misiones,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,2709.7703,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Misiones,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,967.3841,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Misiones,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Subtotal,474153.7706000001,Subtotal
Misiones,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Subtotal,474162.2957000001,Subtotal
Misiones,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Total | (1) + (2),519103.7092760806,Total | (1) + (2)
Misiones,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Total | Recursos | Origen Nacional | (1),497443.7746760806,Total | Recursos | Origen Nacional | (1)
Misiones,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Transfer. | De Servicios | Ley | Nº 24.049,8.525099999999998,Transfer. | De Servicios | Ley | Nº 24.049
Misiones,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Vialidad | Provincial,2251.2956,Vialidad | Provincial
Neuquén,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,C.F.I. | Neta De | Ley Nº 26.075,81512.792,CFI | Neta
Neuquén,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),2097.278085,Compensación Consenso Fiscal
Neuquén,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,F.E.D.E.I.,270.4709762719275,F.E.D.E.I.
Neuquén,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,F.E.D.E.I.,256.658212325768,F.E.D.E.I.
Neuquén,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Financ. | Educativo | Ley Nº 26.075,8680.904041956983,Financiamiento Educativo
Neuquén,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Fondo | Compens. | de | Desequilib.,2.5,Fondo | Compens. | de | Desequilib.
Neuquén,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,392.4069,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Neuquén,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,155.2997,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Neuquén,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Neuquén,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,500.0172,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Neuquén,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Ley Nº 23.966 | Art. 30,31.7575,Ley Nº 23.966 | Art. 30
Neuquén,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Ley Nº 24.464 | FO.NA.VI.,1878.2423,Ley Nº 24.464 | FO.NA.VI.
Neuquén,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,425.0598,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Neuquén,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,402.08666848326624,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Neuquén,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Subtotal,90193.69604195698,Subtotal
Neuquén,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Subtotal,90195.145941957,Subtotal
Neuquén,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Total | (1) + (2),97266.62248403796,Total | (1) + (2)
Neuquén,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Total | Recursos | Origen Nacional | (1),95169.34439903796,Total | Recursos | Origen Nacional | (1)
Neuquén,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Transfer. | De Servicios | Ley | Nº 24.049,1.4499,Transfer. | De Servicios | Ley | Nº 24.049
Neuquén,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Vialidad | Provincial,659.6991999999999,Vialidad | Provincial
Neuquén,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,C.F.I. | Neta De | Ley Nº 26.075,66500.0784,CFI | Neta
Neuquén,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),1797.66693,Compensación Consenso Fiscal
Neuquén,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,F.E.D.E.I.,0.0,F.E.D.E.I.
Neuquén,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,F.E.D.E.I.,0.0,F.E.D.E.I.
Neuquén,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Financ. | Educativo | Ley Nº 26.075,16572.634989190603,Financiamiento Educativo
Neuquén,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Fondo | Compens. | de | Desequilib.,2.5,Fondo | Compens. | de | Desequilib.
Neuquén,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,341.4888,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Neuquén,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,261.0464,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Neuquén,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Neuquén,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,701.7321999999999,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Neuquén,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Ley Nº 23.966 | Art. 30,44.569,Ley Nº 23.966 | Art. 30
Neuquén,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Ley Nº 24.464 | FO.NA.VI.,3157.1751,Ley Nº 24.464 | FO.NA.VI.
Neuquén,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,513.2422,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Neuquén,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,0.0,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Neuquén,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Subtotal,83072.7133891906,Subtotal
Neuquén,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Subtotal,83074.1632891906,Subtotal
Neuquén,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Total | (1) + (2),91002.4856191906,Total | (1) + (2)
Neuquén,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Total | Recursos | Origen Nacional | (1),89204.81868919061,Total | Recursos | Origen Nacional | (1)
Neuquén,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Transfer. | De Servicios | Ley | Nº 24.049,1.4499,Transfer. | De Servicios | Ley | Nº 24.049
Neuquén,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Vialidad | Provincial,1108.9017,Vialidad | Provincial
Neuquén,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,C.F.I. | Neta De | Ley Nº 26.075,57709.0991,CFI | Neta
Neuquén,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),2097.278085,Compensación Consenso Fiscal
Neuquén,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,F.E.D.E.I.,366.8183970802023,F.E.D.E.I.
Neuquén,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,F.E.D.E.I.,517.7035416338181,F.E.D.E.I.
Neuquén,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Financ. | Educativo | Ley Nº 26.075,18150.98117863735,Financiamiento Educativo
Neuquén,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Fondo | Compens. | de | Desequilib.,2.5,Fondo | Compens. | de | Desequilib.
Neuquén,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,350.4564,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Neuquén,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,257.8278,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Neuquén,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Neuquén,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,339.1493,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Neuquén,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Ley Nº 23.966 | Art. 30,21.5404,Ley Nº 23.966 | Art. 30
Neuquén,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Ley Nº 24.464 | FO.NA.VI.,3118.2477000000003,Ley Nº 24.464 | FO.NA.VI.
Neuquén,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,485.4362,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Neuquén,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,721.9276872559574,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Neuquén,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Subtotal,75860.08027863735,Subtotal
Neuquén,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Subtotal,75861.53017863736,Subtotal
Neuquén,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Total | (1) + (2),85235.64478960734,Total | (1) + (2)
Neuquén,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Total | Recursos | Origen Nacional | (1),83138.36670460734,Total | Recursos | Origen Nacional | (1)
Neuquén,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Transfer. | De Servicios | Ley | Nº 24.049,1.4499,Transfer. | De Servicios | Ley | Nº 24.049
Neuquén,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Vialidad | Provincial,1095.2291,Vialidad | Provincial
Neuquén,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,C.F.I. | Neta De | Ley Nº 26.075,205721.9695,CFI | Neta
Neuquén,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),5992.223099999999,Compensación Consenso Fiscal
Neuquén,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,F.E.D.E.I.,637.2893733521297,F.E.D.E.I.
Neuquén,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,F.E.D.E.I.,774.3617539595862,F.E.D.E.I.
Neuquén,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Financ. | Educativo | Ley Nº 26.075,43404.520200000006,Financiamiento Educativo
Neuquén,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Fondo | Compens. | de | Desequilib.,7.5,Fondo | Compens. | de | Desequilib.
Neuquén,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,1084.3521,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Neuquén,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,674.1738999999999,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Neuquén,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Neuquén,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,1540.8987,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Neuquén,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Ley Nº 23.966 | Art. 30,97.86690000000002,Ley Nº 23.966 | Art. 30
