province,source,year,tax,value_millions
Formosa,serie_top_1984_2024_1.xlsx,2008,Ingresos Brutos,133.74817000000002
Formosa,serie_top_1984_2024_1.xlsx,2009,Ingresos Brutos,144.61897
Formosa,serie_top_1984_2024_1.xlsx,2010,Ingresos Brutos,190.82273
Formosa,serie_top_1984_2024_1.xlsx,2011,Ingresos Brutos,285.91239
Formosa,serie_top_1984_2024_1.xlsx,2012,Ingresos Brutos,370.48761
Formosa,serie_top_1984_2024_1.xlsx,2013,Ingresos Brutos,512.77512
Formosa,serie_top_1984_2024_1.xlsx,2014,Ingresos Brutos,727.6181700000001
Formosa,serie_top_1984_2024_1.xlsx,2015,Ingresos Brutos,1025.48502982
Formosa,serie_top_1984_2024_1.xlsx,2016,Ingresos Brutos,1329.7794149300005
Formosa,serie_top_1984_2024_1.xlsx,2017,Ingresos Brutos,1810.76337653
Formosa,serie_top_1984_2024_1.xlsx,2018,Ingresos Brutos,2369.2889958600003
Formosa,serie_top_1984_2024_1.xlsx,2019,Ingresos Brutos,3154.34975759
Formosa,serie_top_1984_2024_1.xlsx,2020,Ingresos Brutos,4231.99713475
Formosa,serie_top_1984_2024_1.xlsx,2021,Ingresos Brutos,8381.94441376
Formosa,serie_top_1984_2024_1.xlsx,2022,Ingresos Brutos,16688.8001433
Formosa,serie_top_1984_2024_1.xlsx,2023,Ingresos Brutos,37883.14871723
Formosa,serie_top_1984_2024_1.xlsx,2024,Ingresos Brutos,93007.19804564
Formosa,serie_top_1984_2024_1.xlsx,1984,Inmobiliario,1.4569
Formosa,serie_top_1984_2024_1.xlsx,1985,Inmobiliario,1.52596
Formosa,serie_top_1984_2024_1.xlsx,1986,Inmobiliario,2.01747
Formosa,serie_top_1984_2024_1.xlsx,1987,Inmobiliario,0.99094
Formosa,serie_top_1984_2024_1.xlsx,1988,Inmobiliario,0.8567100000000001
Formosa,serie_top_1984_2024_1.xlsx,1989,Inmobiliario,0.3143
Formosa,serie_top_1984_2024_1.xlsx,1990,Inmobiliario,1.07411
Formosa,serie_top_1984_2024_1.xlsx,1991,Inmobiliario,1.3603599999999998
Formosa,serie_top_1984_2024_1.xlsx,1992,Inmobiliario,1.65
Formosa,serie_top_1984_2024_1.xlsx,1993,Inmobiliario,1.56104
Formosa,serie_top_1984_2024_1.xlsx,1994,Inmobiliario,1.06442
Formosa,serie_top_1984_2024_1.xlsx,1995,Inmobiliario,0.70833
Formosa,serie_top_1984_2024_1.xlsx,1996,Inmobiliario,0.79918
Formosa,serie_top_1984_2024_1.xlsx,1997,Inmobiliario,0.93937
Formosa,serie_top_1984_2024_1.xlsx,1998,Inmobiliario,1.02465
Formosa,serie_top_1984_2024_1.xlsx,1999,Inmobiliario,0.8912899999999999
Formosa,serie_top_1984_2024_1.xlsx,2000,Inmobiliario,0.93067
Formosa,serie_top_1984_2024_1.xlsx,2001,Inmobiliario,1.31916
Formosa,serie_top_1984_2024_1.xlsx,2002,Inmobiliario,1.45474
Formosa,serie_top_1984_2024_1.xlsx,2003,Inmobiliario,0.97288
Formosa,serie_top_1984_2024_1.xlsx,2004,Inmobiliario,1.34017
Formosa,serie_top_1984_2024_1.xlsx,2005,Inmobiliario,1.48037
Formosa,serie_top_1984_2024_1.xlsx,2006,Inmobiliario,0.86584
Formosa,serie_top_1984_2024_1.xlsx,2007,Inmobiliario,2.17151
Formosa,serie_top_1984_2024_1.xlsx,2008,Inmobiliario,2.23126
Formosa,serie_top_1984_2024_1.xlsx,2009,Inmobiliario,2.1615
Formosa,serie_top_1984_2024_1.xlsx,2010,Inmobiliario,2.58868
Formosa,serie_top_1984_2024_1.xlsx,2011,Inmobiliario,2.68025
Formosa,serie_top_1984_2024_1.xlsx,2012,Inmobiliario,3.41399
Formosa,serie_top_1984_2024_1.xlsx,2013,Inmobiliario,9.97835
Formosa,serie_top_1984_2024_1.xlsx,2014,Inmobiliario,14.87316
Formosa,serie_top_1984_2024_1.xlsx,2015,Inmobiliario,21.35483027
Formosa,serie_top_1984_2024_1.xlsx,2016,Inmobiliario,28.58952121
Formosa,serie_top_1984_2024_1.xlsx,2017,Inmobiliario,46.99650796
Formosa,serie_top_1984_2024_1.xlsx,2018,Inmobiliario,50.63518512
Formosa,serie_top_1984_2024_1.xlsx,2019,Inmobiliario,53.14489127
Formosa,serie_top_1984_2024_1.xlsx,2020,Inmobiliario,60.776850200000005
Formosa,serie_top_1984_2024_1.xlsx,2021,Inmobiliario,116.03395318
Formosa,serie_top_1984_2024_1.xlsx,2022,Inmobiliario,138.97886038
Formosa,serie_top_1984_2024_1.xlsx,2023,Inmobiliario,162.59025965
Formosa,serie_top_1984_2024_1.xlsx,2024,Inmobiliario,604.51660772
Formosa,serie_top_1984_2024_1.xlsx,1984,Otros,0.81204
Formosa,serie_top_1984_2024_1.xlsx,1985,Otros,0.94361
Formosa,serie_top_1984_2024_1.xlsx,1986,Otros,1.11707
Formosa,serie_top_1984_2024_1.xlsx,1987,Otros,0.7522000000000001
Formosa,serie_top_1984_2024_1.xlsx,1988,Otros,0.46734
Formosa,serie_top_1984_2024_1.xlsx,1989,Otros,0.27385
Formosa,serie_top_1984_2024_1.xlsx,1990,Otros,0.42817
Formosa,serie_top_1984_2024_1.xlsx,1991,Otros,0.64083
Formosa,serie_top_1984_2024_1.xlsx,1992,Otros,1.456
Formosa,serie_top_1984_2024_1.xlsx,1993,Otros,1.08994
Formosa,serie_top_1984_2024_1.xlsx,1994,Otros,0.9591
Formosa,serie_top_1984_2024_1.xlsx,1995,Otros,0.8450599999999999
Formosa,serie_top_1984_2024_1.xlsx,1996,Otros,0.95344
Formosa,serie_top_1984_2024_1.xlsx,1997,Otros,1.14452
Formosa,serie_top_1984_2024_1.xlsx,1998,Otros,1.09476
Formosa,serie_top_1984_2024_1.xlsx,1999,Otros,0.71546
Formosa,serie_top_1984_2024_1.xlsx,2000,Otros,1.44649
Formosa,serie_top_1984_2024_1.xlsx,2001,Otros,1.83978
Formosa,serie_top_1984_2024_1.xlsx,2002,Otros,3.16245
Formosa,serie_top_1984_2024_1.xlsx,2003,Otros,3.82505
Formosa,serie_top_1984_2024_1.xlsx,2004,Otros,2.45572
Formosa,serie_top_1984_2024_1.xlsx,2005,Otros,4.90091
Formosa,serie_top_1984_2024_1.xlsx,2006,Otros,11.2559
Formosa,serie_top_1984_2024_1.xlsx,2007,Otros,8.93507
Formosa,serie_top_1984_2024_1.xlsx,2008,Otros,8.007819999999999
Formosa,serie_top_1984_2024_1.xlsx,2009,Otros,8.93146
Formosa,serie_top_1984_2024_1.xlsx,2010,Otros,11.87229
Formosa,serie_top_1984_2024_1.xlsx,2011,Otros,27.3069
Formosa,serie_top_1984_2024_1.xlsx,2012,Otros,16.85415
Formosa,serie_top_1984_2024_1.xlsx,2013,Otros,15.23716
Formosa,serie_top_1984_2024_1.xlsx,2014,Otros,24.49489
Formosa,serie_top_1984_2024_1.xlsx,2015,Otros,36.66773051
Formosa,serie_top_1984_2024_1.xlsx,2016,Otros,47.31285215
Formosa,serie_top_1984_2024_1.xlsx,2017,Otros,62.70346149
Formosa,serie_top_1984_2024_1.xlsx,2018,Otros,75.76741617000002
Formosa,serie_top_1984_2024_1.xlsx,2019,Otros,82.06859688
Formosa,serie_top_1984_2024_1.xlsx,2020,Otros,94.16437999
Formosa,serie_top_1984_2024_1.xlsx,2021,Otros,193.02924998
Formosa,serie_top_1984_2024_1.xlsx,2022,Otros,321.91545688
Formosa,serie_top_1984_2024_1.xlsx,2023,Otros,428.78503064
Formosa,serie_top_1984_2024_1.xlsx,2024,Otros,163.57394888000002
Formosa,serie_top_1984_2024_1.xlsx,1984,Sellos,2.74662
Formosa,serie_top_1984_2024_1.xlsx,1985,Sellos,1.65676
Formosa,serie_top_1984_2024_1.xlsx,1986,Sellos,2.97825
Formosa,serie_top_1984_2024_1.xlsx,1987,Sellos,2.22843
Formosa,serie_top_1984_2024_1.xlsx,1988,Sellos,1.61077
Formosa,serie_top_1984_2024_1.xlsx,1989,Sellos,1.3555
Formosa,serie_top_1984_2024_1.xlsx,1990,Sellos,0.05508
Formosa,serie_top_1984_2024_1.xlsx,1991,Sellos,2.81274
Formosa,serie_top_1984_2024_1.xlsx,1992,Sellos,3.564
Formosa,serie_top_1984_2024_1.xlsx,1993,Sellos,5.319649999999999
Formosa,serie_top_1984_2024_1.xlsx,1994,Sellos,3.76145
Formosa,serie_top_1984_2024_1.xlsx,1995,Sellos,2.80721
Formosa,serie_top_1984_2024_1.xlsx,1996,Sellos,3.16723
Formosa,serie_top_1984_2024_1.xlsx,1997,Sellos,3.5367800000000003
Formosa,serie_top_1984_2024_1.xlsx,1998,Sellos,3.13598
Formosa,serie_top_1984_2024_1.xlsx,1999,Sellos,2.98657
Formosa,serie_top_1984_2024_1.xlsx,2000,Sellos,2.70309
Formosa,serie_top_1984_2024_1.xlsx,2001,Sellos,2.42837
Formosa,serie_top_1984_2024_1.xlsx,2002,Sellos,1.67346
Formosa,serie_top_1984_2024_1.xlsx,2003,Sellos,2.76873
Formosa,serie_top_1984_2024_1.xlsx,2004,Sellos,4.56915
Formosa,serie_top_1984_2024_1.xlsx,2005,Sellos,7.44063
Formosa,serie_top_1984_2024_1.xlsx,2006,Sellos,9.52422
Formosa,serie_top_1984_2024_1.xlsx,2007,Sellos,13.98492
Formosa,serie_top_1984_2024_1.xlsx,2008,Sellos,18.6769
Formosa,serie_top_1984_2024_1.xlsx,2009,Sellos,19.55537
Formosa,serie_top_1984_2024_1.xlsx,2010,Sellos,28.966990000000003
Formosa,serie_top_1984_2024_1.xlsx,2011,Sellos,44.86852
Formosa,serie_top_1984_2024_1.xlsx,2012,Sellos,48.1458
Formosa,serie_top_1984_2024_1.xlsx,2013,Sellos,79.01132000000001
Formosa,serie_top_1984_2024_1.xlsx,2014,Sellos,101.36828
Formosa,serie_top_1984_2024_1.xlsx,2015,Sellos,169.11313099
Formosa,serie_top_1984_2024_1.xlsx,2016,Sellos,153.32502401
Formosa,serie_top_1984_2024_1.xlsx,2017,Sellos,310.52899303
Formosa,serie_top_1984_2024_1.xlsx,2018,Sellos,384.0625716
Formosa,serie_top_1984_2024_1.xlsx,2019,Sellos,457.97986634
Formosa,serie_top_1984_2024_1.xlsx,2020,Sellos,502.00731452
Formosa,serie_top_1984_2024_1.xlsx,2021,Sellos,969.95766304
Formosa,serie_top_1984_2024_1.xlsx,2022,Sellos,1954.89871327
Formosa,serie_top_1984_2024_1.xlsx,2023,Sellos,3971.58354997
Formosa,serie_top_1984_2024_1.xlsx,2024,Sellos,10263.60260903
Formosa,serie_top_1984_2024_1.xlsx,1984,Total,15.142219999999998
Formosa,serie_top_1984_2024_1.xlsx,1985,Total,12.32916
Formosa,serie_top_1984_2024_1.xlsx,1986,Total,17.58892
Formosa,serie_top_1984_2024_1.xlsx,1987,Total,14.27544
Formosa,serie_top_1984_2024_1.xlsx,1988,Total,11.80109
Formosa,serie_top_1984_2024_1.xlsx,1989,Total,9.00457
Formosa,serie_top_1984_2024_1.xlsx,1990,Total,13.26936
Formosa,serie_top_1984_2024_1.xlsx,1991,Total,17.21031
Formosa,serie_top_1984_2024_1.xlsx,1992,Total,22.5545
Formosa,serie_top_1984_2024_1.xlsx,1993,Total,26.969999999999995
Formosa,serie_top_1984_2024_1.xlsx,1994,Total,27.356
Formosa,serie_top_1984_2024_1.xlsx,1995,Total,20.00742
Formosa,serie_top_1984_2024_1.xlsx,1996,Total,22.5734
Formosa,serie_top_1984_2024_1.xlsx,1997,Total,27.911890000000003
Formosa,serie_top_1984_2024_1.xlsx,1998,Total,30.800600000000003
Formosa,serie_top_1984_2024_1.xlsx,1999,Total,26.274040000000003
Formosa,serie_top_1984_2024_1.xlsx,2000,Total,24.36695
Formosa,serie_top_1984_2024_1.xlsx,2001,Total,21.63044
Formosa,serie_top_1984_2024_1.xlsx,2002,Total,22.16323
Formosa,serie_top_1984_2024_1.xlsx,2003,Total,33.07017
Formosa,serie_top_1984_2024_1.xlsx,2004,Total,43.027550000000005
Formosa,serie_top_1984_2024_1.xlsx,2005,Total,65.99801
Formosa,serie_top_1984_2024_1.xlsx,2006,Total,84.61382
Formosa,serie_top_1984_2024_1.xlsx,2007,Total,124.2302
Formosa,serie_top_1984_2024_1.xlsx,2008,Total,162.66415
Formosa,serie_top_1984_2024_1.xlsx,2009,Total,175.26729999999998
Formosa,serie_top_1984_2024_1.xlsx,2010,Total,234.25069
Formosa,serie_top_1984_2024_1.xlsx,2011,Total,360.76806
Formosa,serie_top_1984_2024_1.xlsx,2012,Total,438.90155
Formosa,serie_top_1984_2024_1.xlsx,2013,Total,617.00195
Formosa,serie_top_1984_2024_1.xlsx,2014,Total,868.3545000000001
Formosa,serie_top_1984_2024_1.xlsx,2015,Total,1252.62072159
Formosa,serie_top_1984_2024_1.xlsx,2016,Total,1559.0068123000003
Formosa,serie_top_1984_2024_1.xlsx,2017,Total,2230.99233901
Formosa,serie_top_1984_2024_1.xlsx,2018,Total,2879.7541687500006
Formosa,serie_top_1984_2024_1.xlsx,2019,Total,3747.54311208
Formosa,serie_top_1984_2024_1.xlsx,2020,Total,4888.945679460001
Formosa,serie_top_1984_2024_1.xlsx,2021,Total,9660.96527996
Formosa,serie_top_1984_2024_1.xlsx,2022,Total,19104.59317383
Formosa,serie_top_1984_2024_1.xlsx,2023,Total,42446.10755749
Formosa,serie_top_1984_2024_1.xlsx,2024,Total,104038.89121127
Jujuy,serie_top_1984_2024_1.xlsx,1984,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1985,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1986,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1987,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1988,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1989,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1990,Automotores,2.29046
Jujuy,serie_top_1984_2024_1.xlsx,1991,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1992,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1993,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1994,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1995,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1996,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1997,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1998,Automotores,0.41831
Jujuy,serie_top_1984_2024_1.xlsx,1999,Automotores,0.4788
Jujuy,serie_top_1984_2024_1.xlsx,2000,Automotores,0.11676
Jujuy,serie_top_1984_2024_1.xlsx,2001,Automotores,0.01514
Jujuy,serie_top_1984_2024_1.xlsx,2002,Automotores,0.017
Jujuy,serie_top_1984_2024_1.xlsx,2003,Automotores,0.00127
Jujuy,serie_top_1984_2024_1.xlsx,2004,Automotores,0.00019
Jujuy,serie_top_1984_2024_1.xlsx,2005,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2006,Automotores,0.37
Jujuy,serie_top_1984_2024_1.xlsx,2007,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2008,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2009,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2010,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2011,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2012,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2013,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2014,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2015,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2016,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2017,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2018,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2019,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2020,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2021,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2022,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2023,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2024,Automotores,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1984,Ingresos Brutos,15.85873
Jujuy,serie_top_1984_2024_1.xlsx,1985,Ingresos Brutos,14.9451
Jujuy,serie_top_1984_2024_1.xlsx,1986,Ingresos Brutos,17.35805
Jujuy,serie_top_1984_2024_1.xlsx,1987,Ingresos Brutos,18.64622
Jujuy,serie_top_1984_2024_1.xlsx,1988,Ingresos Brutos,15.6595
Jujuy,serie_top_1984_2024_1.xlsx,1989,Ingresos Brutos,15.8878
Jujuy,serie_top_1984_2024_1.xlsx,1990,Ingresos Brutos,18.5184
Jujuy,serie_top_1984_2024_1.xlsx,1991,Ingresos Brutos,19.9743
Jujuy,serie_top_1984_2024_1.xlsx,1992,Ingresos Brutos,30.116
Jujuy,serie_top_1984_2024_1.xlsx,1993,Ingresos Brutos,33.203300000000006
Jujuy,serie_top_1984_2024_1.xlsx,1994,Ingresos Brutos,31.347150000000003
Jujuy,serie_top_1984_2024_1.xlsx,1995,Ingresos Brutos,29.661
Jujuy,serie_top_1984_2024_1.xlsx,1996,Ingresos Brutos,32.91711
Jujuy,serie_top_1984_2024_1.xlsx,1997,Ingresos Brutos,36.15481
Jujuy,serie_top_1984_2024_1.xlsx,1998,Ingresos Brutos,39.77691
Jujuy,serie_top_1984_2024_1.xlsx,1999,Ingresos Brutos,40.68641
Jujuy,serie_top_1984_2024_1.xlsx,2000,Ingresos Brutos,37.22772
Jujuy,serie_top_1984_2024_1.xlsx,2001,Ingresos Brutos,34.02192
Jujuy,serie_top_1984_2024_1.xlsx,2002,Ingresos Brutos,34.80921
Jujuy,serie_top_1984_2024_1.xlsx,2003,Ingresos Brutos,43.19999
Jujuy,serie_top_1984_2024_1.xlsx,2004,Ingresos Brutos,67.91381
Jujuy,serie_top_1984_2024_1.xlsx,2005,Ingresos Brutos,85.42
Jujuy,serie_top_1984_2024_1.xlsx,2006,Ingresos Brutos,98.8887
Jujuy,serie_top_1984_2024_1.xlsx,2007,Ingresos Brutos,129.94
Jujuy,serie_top_1984_2024_1.xlsx,2008,Ingresos Brutos,172.73736
Jujuy,serie_top_1984_2024_1.xlsx,2009,Ingresos Brutos,229.0
Jujuy,serie_top_1984_2024_1.xlsx,2010,Ingresos Brutos,282.65
Jujuy,serie_top_1984_2024_1.xlsx,2011,Ingresos Brutos,406.15
Jujuy,serie_top_1984_2024_1.xlsx,2012,Ingresos Brutos,512.0351400000001
Jujuy,serie_top_1984_2024_1.xlsx,2013,Ingresos Brutos,798.02
Jujuy,serie_top_1984_2024_1.xlsx,2014,Ingresos Brutos,1129.89
Jujuy,serie_top_1984_2024_1.xlsx,2015,Ingresos Brutos,1540.64168579
Jujuy,serie_top_1984_2024_1.xlsx,2016,Ingresos Brutos,2039.42261144
Jujuy,serie_top_1984_2024_1.xlsx,2017,Ingresos Brutos,2961.49926652
Jujuy,serie_top_1984_2024_1.xlsx,2018,Ingresos Brutos,3957.9099868
Jujuy,serie_top_1984_2024_1.xlsx,2019,Ingresos Brutos,5305.19606991
Jujuy,serie_top_1984_2024_1.xlsx,2020,Ingresos Brutos,6344.584490020001
Jujuy,serie_top_1984_2024_1.xlsx,2021,Ingresos Brutos,13294.880846409998
Jujuy,serie_top_1984_2024_1.xlsx,2022,Ingresos Brutos,24664.01076571
Jujuy,serie_top_1984_2024_1.xlsx,2023,Ingresos Brutos,60749.64057611999
Jujuy,serie_top_1984_2024_1.xlsx,2024,Ingresos Brutos,167685.46343827
Jujuy,serie_top_1984_2024_1.xlsx,1984,Inmobiliario,2.4839
Jujuy,serie_top_1984_2024_1.xlsx,1985,Inmobiliario,2.39171
Jujuy,serie_top_1984_2024_1.xlsx,1986,Inmobiliario,2.55913
Jujuy,serie_top_1984_2024_1.xlsx,1987,Inmobiliario,3.04795
Jujuy,serie_top_1984_2024_1.xlsx,1988,Inmobiliario,3.55223
Jujuy,serie_top_1984_2024_1.xlsx,1989,Inmobiliario,3.39452
Jujuy,serie_top_1984_2024_1.xlsx,1990,Inmobiliario,3.6242
Jujuy,serie_top_1984_2024_1.xlsx,1991,Inmobiliario,5.665
Jujuy,serie_top_1984_2024_1.xlsx,1992,Inmobiliario,6.677
Jujuy,serie_top_1984_2024_1.xlsx,1993,Inmobiliario,9.6598
Jujuy,serie_top_1984_2024_1.xlsx,1994,Inmobiliario,10.20765
Jujuy,serie_top_1984_2024_1.xlsx,1995,Inmobiliario,8.49995
Jujuy,serie_top_1984_2024_1.xlsx,1996,Inmobiliario,9.43306
Jujuy,serie_top_1984_2024_1.xlsx,1997,Inmobiliario,8.220979999999999
Jujuy,serie_top_1984_2024_1.xlsx,1998,Inmobiliario,7.80167
Jujuy,serie_top_1984_2024_1.xlsx,1999,Inmobiliario,7.56113
Jujuy,serie_top_1984_2024_1.xlsx,2000,Inmobiliario,7.02542
Jujuy,serie_top_1984_2024_1.xlsx,2001,Inmobiliario,6.21744
Jujuy,serie_top_1984_2024_1.xlsx,2002,Inmobiliario,6.25975
Jujuy,serie_top_1984_2024_1.xlsx,2003,Inmobiliario,7.492949999999999
Jujuy,serie_top_1984_2024_1.xlsx,2004,Inmobiliario,7.37367
Jujuy,serie_top_1984_2024_1.xlsx,2005,Inmobiliario,7.49
Jujuy,serie_top_1984_2024_1.xlsx,2006,Inmobiliario,10.0709
Jujuy,serie_top_1984_2024_1.xlsx,2007,Inmobiliario,10.36
Jujuy,serie_top_1984_2024_1.xlsx,2008,Inmobiliario,10.71583
Jujuy,serie_top_1984_2024_1.xlsx,2009,Inmobiliario,11.9
Jujuy,serie_top_1984_2024_1.xlsx,2010,Inmobiliario,31.66
Jujuy,serie_top_1984_2024_1.xlsx,2011,Inmobiliario,36.84
Jujuy,serie_top_1984_2024_1.xlsx,2012,Inmobiliario,38.1975
Jujuy,serie_top_1984_2024_1.xlsx,2013,Inmobiliario,54.7
Jujuy,serie_top_1984_2024_1.xlsx,2014,Inmobiliario,82.22
Jujuy,serie_top_1984_2024_1.xlsx,2015,Inmobiliario,97.88422824
Jujuy,serie_top_1984_2024_1.xlsx,2016,Inmobiliario,131.97911717
Jujuy,serie_top_1984_2024_1.xlsx,2017,Inmobiliario,182.45555887
Jujuy,serie_top_1984_2024_1.xlsx,2018,Inmobiliario,237.52332003
Jujuy,serie_top_1984_2024_1.xlsx,2019,Inmobiliario,326.42024629
Jujuy,serie_top_1984_2024_1.xlsx,2020,Inmobiliario,436.2023141300001
Jujuy,serie_top_1984_2024_1.xlsx,2021,Inmobiliario,614.62142797
Jujuy,serie_top_1984_2024_1.xlsx,2022,Inmobiliario,940.77092489
Jujuy,serie_top_1984_2024_1.xlsx,2023,Inmobiliario,1449.92840683
Jujuy,serie_top_1984_2024_1.xlsx,2024,Inmobiliario,4045.31147573
Jujuy,serie_top_1984_2024_1.xlsx,1984,Otros,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1985,Otros,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1986,Otros,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1987,Otros,1.88012
Jujuy,serie_top_1984_2024_1.xlsx,1988,Otros,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1989,Otros,0.09944
Jujuy,serie_top_1984_2024_1.xlsx,1990,Otros,0.00244
Jujuy,serie_top_1984_2024_1.xlsx,1991,Otros,0.0006
Jujuy,serie_top_1984_2024_1.xlsx,1992,Otros,1.216
Jujuy,serie_top_1984_2024_1.xlsx,1993,Otros,0.5822999999999999
Jujuy,serie_top_1984_2024_1.xlsx,1994,Otros,1.6741
Jujuy,serie_top_1984_2024_1.xlsx,1995,Otros,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1996,Otros,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1997,Otros,3.96785
Jujuy,serie_top_1984_2024_1.xlsx,1998,Otros,3.3370300000000004
Jujuy,serie_top_1984_2024_1.xlsx,1999,Otros,2.8848000000000003
Jujuy,serie_top_1984_2024_1.xlsx,2000,Otros,10.17632
Jujuy,serie_top_1984_2024_1.xlsx,2001,Otros,4.7096800000000005
Jujuy,serie_top_1984_2024_1.xlsx,2002,Otros,6.94855
Jujuy,serie_top_1984_2024_1.xlsx,2003,Otros,15.49011
Jujuy,serie_top_1984_2024_1.xlsx,2004,Otros,12.16032
Jujuy,serie_top_1984_2024_1.xlsx,2005,Otros,10.27
Jujuy,serie_top_1984_2024_1.xlsx,2006,Otros,16.8085
Jujuy,serie_top_1984_2024_1.xlsx,2007,Otros,18.96
Jujuy,serie_top_1984_2024_1.xlsx,2008,Otros,18.59787
Jujuy,serie_top_1984_2024_1.xlsx,2009,Otros,19.67
Jujuy,serie_top_1984_2024_1.xlsx,2010,Otros,4.35
Jujuy,serie_top_1984_2024_1.xlsx,2011,Otros,2.65
Jujuy,serie_top_1984_2024_1.xlsx,2012,Otros,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2013,Otros,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2014,Otros,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2015,Otros,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2016,Otros,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2017,Otros,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2018,Otros,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2019,Otros,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2020,Otros,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2021,Otros,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2022,Otros,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2023,Otros,0.0
Jujuy,serie_top_1984_2024_1.xlsx,2024,Otros,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1984,Sellos,5.15886
Jujuy,serie_top_1984_2024_1.xlsx,1985,Sellos,4.61526
Jujuy,serie_top_1984_2024_1.xlsx,1986,Sellos,6.46798
Jujuy,serie_top_1984_2024_1.xlsx,1987,Sellos,5.61923
Jujuy,serie_top_1984_2024_1.xlsx,1988,Sellos,3.82129
Jujuy,serie_top_1984_2024_1.xlsx,1989,Sellos,3.21824
Jujuy,serie_top_1984_2024_1.xlsx,1990,Sellos,0.0
Jujuy,serie_top_1984_2024_1.xlsx,1991,Sellos,3.4514
Jujuy,serie_top_1984_2024_1.xlsx,1992,Sellos,6.154
Jujuy,serie_top_1984_2024_1.xlsx,1993,Sellos,6.9295
Jujuy,serie_top_1984_2024_1.xlsx,1994,Sellos,6.57878
Jujuy,serie_top_1984_2024_1.xlsx,1995,Sellos,4.20691
Jujuy,serie_top_1984_2024_1.xlsx,1996,Sellos,4.668729999999999
Jujuy,serie_top_1984_2024_1.xlsx,1997,Sellos,6.04273
Jujuy,serie_top_1984_2024_1.xlsx,1998,Sellos,6.003010000000001
Jujuy,serie_top_1984_2024_1.xlsx,1999,Sellos,6.937390000000001
Jujuy,serie_top_1984_2024_1.xlsx,2000,Sellos,6.580760000000001
Jujuy,serie_top_1984_2024_1.xlsx,2001,Sellos,6.05965
Jujuy,serie_top_1984_2024_1.xlsx,2002,Sellos,5.706770000000001
Jujuy,serie_top_1984_2024_1.xlsx,2003,Sellos,5.51037
Jujuy,serie_top_1984_2024_1.xlsx,2004,Sellos,7.13432
Jujuy,serie_top_1984_2024_1.xlsx,2005,Sellos,10.99
Jujuy,serie_top_1984_2024_1.xlsx,2006,Sellos,18.0457
