province,source,category,value_millions,year,period_type,period,category_normalized
Corrientes,serie_ron_2003_2025.xlsx,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.,10.1853,2007,year,2007,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.
Corrientes,serie_ron_2003_2025.xlsx,TRANSF. A EMP. | ENERG. ELECT.,0.0,2007,year,2007,TRANSF. A EMP. | ENERG. ELECT.
Corrientes,serie_ron_2003_2025.xlsx,F.E.D.E.I.,7.2533,2007,year,2007,F.E.D.E.I.
Corrientes,serie_ron_2003_2025.xlsx,FONDO | COMPENS. | DE | DESEQUILIB.,18.0,2007,year,2007,FONDO | COMPENS. | DE | DESEQUILIB.
Corrientes,serie_ron_2003_2025.xlsx,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A,11.7286,2007,year,2007,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A
Corrientes,serie_ron_2003_2025.xlsx,T O T A L,2060.3961,2007,year,2007,Total | (1) + (2)
Chaco,serie_ron_2003_2025.xlsx,C.F.I. | NETA DE | LEY Nº 26.075,1998.7075,2007,year,2007,CFI | Neta
Chaco,serie_ron_2003_2025.xlsx,FINANC. | EDUCATIVO | LEY Nº 26.075,67.56039999999999,2007,year,2007,Financiamiento Educativo
Chaco,serie_ron_2003_2025.xlsx,SUB- | TOTAL,2066.2679,2007,year,2007,Subtotal
Chaco,serie_ron_2003_2025.xlsx,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049,33.6,2007,year,2007,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049
Chaco,serie_ron_2003_2025.xlsx,S U B - | T O T A L,2099.8679,2007,year,2007,S U B - | T O T A L
Chaco,serie_ron_2003_2025.xlsx,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL,137.65789999999998,2007,year,2007,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL
Chaco,serie_ron_2003_2025.xlsx,EXC. OB. CARACT. | SOCIAL A BS. AS.,225.4763,2007,year,2007,EXC. OB. CARACT. | SOCIAL A BS. AS.
Chaco,serie_ron_2003_2025.xlsx,LEY | Nº 24.699,21.7188,2007,year,2007,LEY | Nº 24.699
Chaco,serie_ron_2003_2025.xlsx,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699,65.93780000000001,2007,year,2007,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699
Chaco,serie_ron_2003_2025.xlsx,LEY Nº 23.966 | Art. 30,5.932300000000001,2007,year,2007,LEY Nº 23.966 | Art. 30
Chaco,serie_ron_2003_2025.xlsx,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906,0.0907999999999999,2007,year,2007,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906
Chaco,serie_ron_2003_2025.xlsx,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2,16.0124,2007,year,2007,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2
Chaco,serie_ron_2003_2025.xlsx,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.,8.6905,2007,year,2007,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.
Chaco,serie_ron_2003_2025.xlsx,VIALIDAD | PROVINCIAL,10.5589,2007,year,2007,VIALIDAD | PROVINCIAL
Chaco,serie_ron_2003_2025.xlsx,F.E.D.E.I.,2.3924000000000003,2007,year,2007,F.E.D.E.I.
Chaco,serie_ron_2003_2025.xlsx,LEY Nº 24.464 | FO.NA.VI.,39.0969,2007,year,2007,LEY Nº 24.464 | FO.NA.VI.
Chaco,serie_ron_2003_2025.xlsx,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.,11.4831,2007,year,2007,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.
Chaco,serie_ron_2003_2025.xlsx,TRANSF. A EMP. | ENERG. ELECT.,0.0,2007,year,2007,TRANSF. A EMP. | ENERG. ELECT.
Chaco,serie_ron_2003_2025.xlsx,F.E.D.E.I.,7.7001,2007,year,2007,F.E.D.E.I.
Chaco,serie_ron_2003_2025.xlsx,FONDO | COMPENS. | DE | DESEQUILIB.,6.0,2007,year,2007,FONDO | COMPENS. | DE | DESEQUILIB.
Chaco,serie_ron_2003_2025.xlsx,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A,15.7395,2007,year,2007,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A
Chaco,serie_ron_2003_2025.xlsx,T O T A L,2674.3556,2007,year,2007,Total | (1) + (2)
Chubut,serie_ron_2003_2025.xlsx,C.F.I. | NETA DE | LEY Nº 26.075,628.8789,2007,year,2007,CFI | Neta
Chubut,serie_ron_2003_2025.xlsx,FINANC. | EDUCATIVO | LEY Nº 26.075,26.1704,2007,year,2007,Financiamiento Educativo
Chubut,serie_ron_2003_2025.xlsx,SUB- | TOTAL,655.0493,2007,year,2007,Subtotal
Chubut,serie_ron_2003_2025.xlsx,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049,24.2,2007,year,2007,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049
Chubut,serie_ron_2003_2025.xlsx,S U B - | T O T A L,679.2493000000001,2007,year,2007,S U B - | T O T A L
Chubut,serie_ron_2003_2025.xlsx,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL,26.7658,2007,year,2007,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL
Chubut,serie_ron_2003_2025.xlsx,EXC. OB. CARACT. | SOCIAL A BS. AS.,71.481,2007,year,2007,EXC. OB. CARACT. | SOCIAL A BS. AS.
Chubut,serie_ron_2003_2025.xlsx,LEY | Nº 24.699,6.8856,2007,year,2007,LEY | Nº 24.699
Chubut,serie_ron_2003_2025.xlsx,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699,20.9036,2007,year,2007,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699
Chubut,serie_ron_2003_2025.xlsx,LEY Nº 23.966 | Art. 30,2.3206,2007,year,2007,LEY Nº 23.966 | Art. 30
Chubut,serie_ron_2003_2025.xlsx,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906,0.0419,2007,year,2007,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906
Chubut,serie_ron_2003_2025.xlsx,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2,6.2637,2007,year,2007,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2
Chubut,serie_ron_2003_2025.xlsx,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.,2.7551,2007,year,2007,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.
Chubut,serie_ron_2003_2025.xlsx,VIALIDAD | PROVINCIAL,10.1401,2007,year,2007,VIALIDAD | PROVINCIAL
Chubut,serie_ron_2003_2025.xlsx,F.E.D.E.I.,2.5085,2007,year,2007,F.E.D.E.I.
Chubut,serie_ron_2003_2025.xlsx,LEY Nº 24.464 | FO.NA.VI.,27.1978,2007,year,2007,LEY Nº 24.464 | FO.NA.VI.
Chubut,serie_ron_2003_2025.xlsx,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.,17.9434,2007,year,2007,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.
Chubut,serie_ron_2003_2025.xlsx,TRANSF. A EMP. | ENERG. ELECT.,0.0,2007,year,2007,TRANSF. A EMP. | ENERG. ELECT.
Chubut,serie_ron_2003_2025.xlsx,F.E.D.E.I.,8.0145,2007,year,2007,F.E.D.E.I.
Chubut,serie_ron_2003_2025.xlsx,FONDO | COMPENS. | DE | DESEQUILIB.,36.0,2007,year,2007,FONDO | COMPENS. | DE | DESEQUILIB.
Chubut,serie_ron_2003_2025.xlsx,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A,4.9898,2007,year,2007,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A
Chubut,serie_ron_2003_2025.xlsx,T O T A L,923.4607,2007,year,2007,Total | (1) + (2)
Entre Ríos,serie_ron_2003_2025.xlsx,C.F.I. | NETA DE | LEY Nº 26.075,1959.8406,2007,year,2007,CFI | Neta
Entre Ríos,serie_ron_2003_2025.xlsx,FINANC. | EDUCATIVO | LEY Nº 26.075,62.5491,2007,year,2007,Financiamiento Educativo
Entre Ríos,serie_ron_2003_2025.xlsx,SUB- | TOTAL,2022.3896,2007,year,2007,Subtotal
Entre Ríos,serie_ron_2003_2025.xlsx,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049,67.5,2007,year,2007,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049
Entre Ríos,serie_ron_2003_2025.xlsx,S U B - | T O T A L,2089.8896,2007,year,2007,S U B - | T O T A L
Entre Ríos,serie_ron_2003_2025.xlsx,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL,86.24119999999999,2007,year,2007,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL
Entre Ríos,serie_ron_2003_2025.xlsx,EXC. OB. CARACT. | SOCIAL A BS. AS.,220.6889,2007,year,2007,EXC. OB. CARACT. | SOCIAL A BS. AS.
Entre Ríos,serie_ron_2003_2025.xlsx,LEY | Nº 24.699,21.258,2007,year,2007,LEY | Nº 24.699
Entre Ríos,serie_ron_2003_2025.xlsx,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699,64.5375,2007,year,2007,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699
Entre Ríos,serie_ron_2003_2025.xlsx,LEY Nº 23.966 | Art. 30,10.2413,2007,year,2007,LEY Nº 23.966 | Art. 30
Entre Ríos,serie_ron_2003_2025.xlsx,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906,0.0719,2007,year,2007,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906
Entre Ríos,serie_ron_2003_2025.xlsx,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2,27.6434,2007,year,2007,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2
Entre Ríos,serie_ron_2003_2025.xlsx,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.,8.5059,2007,year,2007,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.
Entre Ríos,serie_ron_2003_2025.xlsx,VIALIDAD | PROVINCIAL,13.8984,2007,year,2007,VIALIDAD | PROVINCIAL
Entre Ríos,serie_ron_2003_2025.xlsx,F.E.D.E.I.,2.0589,2007,year,2007,F.E.D.E.I.
Entre Ríos,serie_ron_2003_2025.xlsx,LEY Nº 24.464 | FO.NA.VI.,33.1473,2007,year,2007,LEY Nº 24.464 | FO.NA.VI.
Entre Ríos,serie_ron_2003_2025.xlsx,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.,10.7921,2007,year,2007,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.
Entre Ríos,serie_ron_2003_2025.xlsx,TRANSF. A EMP. | ENERG. ELECT.,0.0,2007,year,2007,TRANSF. A EMP. | ENERG. ELECT.
Entre Ríos,serie_ron_2003_2025.xlsx,F.E.D.E.I.,6.6298,2007,year,2007,F.E.D.E.I.
Entre Ríos,serie_ron_2003_2025.xlsx,FONDO | COMPENS. | DE | DESEQUILIB.,21.6,2007,year,2007,FONDO | COMPENS. | DE | DESEQUILIB.
Entre Ríos,serie_ron_2003_2025.xlsx,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A,15.405,2007,year,2007,REG.SIMPLIF. | P/PEQ.CONTRIB. | LEY Nº 24.977 | ART. 59 INC. A
Entre Ríos,serie_ron_2003_2025.xlsx,T O T A L,2632.6092000000003,2007,year,2007,Total | (1) + (2)
Formosa,serie_ron_2003_2025.xlsx,C.F.I. | NETA DE | LEY Nº 26.075,1467.5407,2007,year,2007,CFI | Neta
Formosa,serie_ron_2003_2025.xlsx,FINANC. | EDUCATIVO | LEY Nº 26.075,40.2764,2007,year,2007,Financiamiento Educativo
Formosa,serie_ron_2003_2025.xlsx,SUB- | TOTAL,1507.8171,2007,year,2007,Subtotal
Formosa,serie_ron_2003_2025.xlsx,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049,20.7,2007,year,2007,TRANSFER. | DE SERVICIOS | LEY | Nº 24.049
Formosa,serie_ron_2003_2025.xlsx,S U B - | T O T A L,1528.5171,2007,year,2007,S U B - | T O T A L
Formosa,serie_ron_2003_2025.xlsx,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL,69.3334,2007,year,2007,IMPUESTO A LAS GANANCIAS | OB. INFRAEST. | BASICA SOCIAL
Formosa,serie_ron_2003_2025.xlsx,EXC. OB. CARACT. | SOCIAL A BS. AS.,164.53889999999998,2007,year,2007,EXC. OB. CARACT. | SOCIAL A BS. AS.
Formosa,serie_ron_2003_2025.xlsx,LEY | Nº 24.699,15.8495,2007,year,2007,LEY | Nº 24.699
Formosa,serie_ron_2003_2025.xlsx,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699,48.1167,2007,year,2007,IMPUESTO SOBRE LOS | BIENES PERSONALES | LEY | Nº 24.699
Formosa,serie_ron_2003_2025.xlsx,LEY Nº 23.966 | Art. 30,2.7634000000000003,2007,year,2007,LEY Nº 23.966 | Art. 30
Formosa,serie_ron_2003_2025.xlsx,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906,0.0489,2007,year,2007,IMPUESTO S/ | LOS ACTIVOS | FDO. EDUC. | LEY Nº 23.906
Formosa,serie_ron_2003_2025.xlsx,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2,7.4589,2007,year,2007,I.V.A. | LEY Nº 23.966 | Art. 5 | Punto 2
Formosa,serie_ron_2003_2025.xlsx,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.,6.3418,2007,year,2007,IMPUESTO A LOS COMBUSTIBLES LIQUIDOS | LEY Nº 23.966 y Nº 24.699 | OBRAS DE | INFRAEST.
Formosa,serie_ron_2003_2025.xlsx,VIALIDAD | PROVINCIAL,7.2776,2007,year,2007,VIALIDAD | PROVINCIAL
Formosa,serie_ron_2003_2025.xlsx,F.E.D.E.I.,2.7645,2007,year,2007,F.E.D.E.I.
Formosa,serie_ron_2003_2025.xlsx,LEY Nº 24.464 | FO.NA.VI.,33.9973,2007,year,2007,LEY Nº 24.464 | FO.NA.VI.
Formosa,serie_ron_2003_2025.xlsx,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.,11.0112,2007,year,2007,REGIMEN DE LA ENERGIA ELECTRICA | L E Y Nº 2 4 . 0 6 5 | FDO. P/COMP. | TARIFA ELECT.
