province,period,period_type,amortization_ars_m,interest_ars_m,total_ars_m,source_url
Buenos Aires,2005,year,1752.3985829551295,490.121341006299,2242.5199239614285,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
Buenos Aires,2006,year,2496.7322538926796,758.3436364354451,3255.075890328125,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
Buenos Aires,2007,year,2787.464260638717,900.7457657048867,3688.2100263436037,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
Buenos Aires,2008,year,2956.422239203704,1005.2787890208446,3961.7010282245487,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
Buenos Aires,2009,year,2811.3921037542755,1303.6272438209517,4115.019347575228,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
Buenos Aires,2010,year,2889.8504272907685,1920.799336323224,4810.649763613992,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
Buenos Aires,2011,year,2352.5602464592675,2294.4334146513593,4646.993661110627,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
Buenos Aires,2012,year,2982.86876021755,3582.3754269761266,6565.244187193677,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
Buenos Aires,2013,year,7689.762492465587,4158.140835250952,11847.903327716538,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
Buenos Aires,2014,year,6099.906571609292,6438.48597000716,12538.392541616453,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
Buenos Aires,2015,year,16960.821591423402,9205.924032518038,26166.74562394144,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
Buenos Aires,2016,year,11251.76367102036,14177.194788452329,25428.95845947269,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
Buenos Aires,2017,year,19657.88896486282,17140.177083818962,36798.06604868178,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
Buenos Aires,2018,year,55914.30135665699,42897.99413870835,98812.29549536534,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
Buenos Aires,2019,year,72725.12581704212,73057.28990504355,145782.4157220857,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
Buenos Aires,2020,year,37379.001379767295,41711.442425129,79090.44380489629,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
Buenos Aires,2021,year,42903.10385950311,44078.60497951095,86981.70883901406,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
Buenos Aires,2022,year,76267.73916018406,93558.25923200177,169825.99839218584,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
Buenos Aires,2023,year,96459.24428009427,234382.2765713873,330841.5208514816,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
Buenos Aires,2024,year,1023596.95,685258.5886963626,1708855.5386963626,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
Buenos Aires,2025,year,1214972.6742167843,1193630.4110117864,2408603.0852285707,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2005,year,135.23476843106002,138.83166868969735,274.06643712075737,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2006,year,388.2390180058696,176.68083337645584,564.9198513823254,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2007,year,488.8549242100001,123.46917288,612.3240970900001,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2008,year,342.196559593016,113.09752284800415,455.2940824410201,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2009,year,458.7555086875901,103.16607797313904,561.9215866607292,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2010,year,696.6135445935736,211.8422801409059,908.4558247344795,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2011,year,789.4139961015031,370.7822193029771,1160.1962154044802,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2012,year,978.9845541398793,489.74067126759024,1468.7252254074695,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2013,year,346.8346674848463,772.3863088677668,1119.2209763526132,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2014,year,1914.6410573910605,1275.6960217858193,3190.33707917688,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2015,year,5006.481530696812,1728.7241677351938,6735.205698432006,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2016,year,15576.581871368337,3831.2351621026282,19407.817033470965,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2017,year,7285.906280081174,6285.052564081062,13570.958844162236,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2018,year,8363.974926443598,14763.903727649442,23127.878654093038,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2019,year,11930.952510667337,31953.798161383605,43884.75067205094,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2020,year,15240.567184657652,34204.21229765489,49444.779482312544,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2021,year,33684.69855745882,51929.08550094848,85613.7840584073,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2022,year,36083.85633632404,52500.01687787963,88583.87321420366,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2023,year,36891.56984209747,101473.32640109057,138364.89624318804,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2024,year,75697.14815018942,139026.15273649257,214723.300886682,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
CABA,2025,year,380600.9223700375,107629.095367656,488230.0177376935,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_ciudad_de_buenos_aires_iv_trim_25_1.xlsx
Catamarca,2005,year,76.45686635208334,41.21691668973559,117.67378304181892,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Catamarca,2006,year,115.12231588189778,35.0606091625656,150.1829250444634,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Catamarca,2007,year,110.43373151005807,35.70083191557713,146.1345634256352,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Catamarca,2008,year,129.12197825362625,41.51837875517954,170.64035700880578,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Catamarca,2009,year,131.75923782729166,42.41508178751108,174.17431961480273,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Catamarca,2010,year,142.97098512302784,32.27054837505528,175.24153349808313,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Catamarca,2011,year,57.10758569601224,6.205723298523832,63.31330899453607,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Catamarca,2012,year,61.07201397457169,5.790447372297061,66.86246134686876,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Catamarca,2013,year,69.40630982246613,22.651259019819236,92.05756884228536,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Catamarca,2014,year,118.03387903736234,68.2227740671939,186.25665310455622,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Catamarca,2015,year,159.64705480397976,53.2637067978664,212.91076160184616,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Catamarca,2016,year,148.24027084218378,83.63343898217212,231.8737098243559,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Catamarca,2017,year,210.66411789380027,207.52225470500767,418.1863725988079,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Catamarca,2018,year,384.7251889895315,380.23142177685816,764.9566107663896,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Catamarca,2019,year,488.40450519448154,516.0766813401028,1004.4811865345844,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Catamarca,2020,year,632.0019496669795,602.0526547357787,1234.0546044027583,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Catamarca,2021,year,873.4391768157378,454.0971747418274,1327.5363515575652,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Catamarca,2022,year,2682.0123250915435,1980.216100850612,4662.228425942156,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Catamarca,2023,year,7827.996364856967,2431.0691875325383,10259.065552389506,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Catamarca,2024,year,24933.718987734344,2260.921058641178,27194.640046375524,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Catamarca,2025,year,3399.5448011100752,1968.005727118759,5367.550528228834,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_catamarca_iv_trim_25_1.xlsx
Chaco,2005,year,257.84334039189383,102.61491734245583,360.4582577343497,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chaco,2006,year,369.1944743338279,95.33573002602654,464.53020435985445,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chaco,2007,year,410.1077855021587,111.30531912205558,521.4131046242143,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chaco,2008,year,428.9408635559987,121.89633995432261,550.8372035103213,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chaco,2009,year,433.8257597364685,141.2321721792631,575.0579319157316,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chaco,2010,year,331.99695144919707,87.4474007849782,419.44435223417526,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chaco,2011,year,233.7799198824801,36.535223739306645,270.3151436217868,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chaco,2012,year,160.4494263391178,84.22379794051852,244.67322427963632,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chaco,2013,year,375.17615552904124,130.27818704328027,505.4543425723215,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chaco,2014,year,352.1303089425236,150.6763540222111,502.80666296473464,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chaco,2015,year,447.46936407766583,116.96904653073449,564.4384106084003,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chaco,2016,year,930.0267961985892,211.30435280367888,1141.3311490022681,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chaco,2017,year,796.865405801472,1068.74491454253,1865.610320344002,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chaco,2018,year,1773.2473783049545,2880.2785820279223,4653.525960332877,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chaco,2019,year,2770.56724835549,5889.26413213541,8659.831380490901,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chaco,2020,year,2055.9776698513747,2717.113027278355,4773.09069712973,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chaco,2021,year,7192.588418221591,5374.341998901539,12566.93041712313,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chaco,2022,year,12438.710047473225,6978.435920360512,19417.145967833738,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chaco,2023,year,23350.71353050159,18181.57106662225,41532.28459712384,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chaco,2024,year,100691.4620558841,70340.0,171031.4620558841,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chaco,2025,year,176563.22328494416,188832.16356560716,365395.38685055135,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chaco_iv_trim_25_1.xlsx
Chubut,2005,year,94.21341955759259,33.16558450655282,127.3790040641454,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Chubut,2006,year,140.34657881070245,31.518737599607224,171.86531641030967,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Chubut,2007,year,136.03368764832823,33.91963652356446,169.9533241718927,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Chubut,2008,year,114.56110541013022,29.795398676369217,144.35650408649946,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Chubut,2009,year,86.22155521121735,27.749475962182967,113.97103117340032,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Chubut,2010,year,108.90055091664117,27.729264903464056,136.62981582010522,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Chubut,2011,year,131.3807669061207,26.433246826945123,157.81401373306582,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Chubut,2012,year,114.93155071584547,26.451764451025678,141.38331516687114,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Chubut,2013,year,321.6510622618227,56.28879907636609,377.9398613381888,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Chubut,2014,year,337.58983946818586,103.58494035729281,441.17477982547865,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Chubut,2015,year,174.57558440068618,190.63280206632385,365.20838646701003,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Chubut,2016,year,2885.8614749664193,755.8689734436632,3641.7304484100823,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Chubut,2017,year,4392.907991342273,1972.2408413318008,6365.148832674074,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Chubut,2018,year,5576.499427638495,3641.2254577165145,9217.72488535501,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Chubut,2019,year,7468.274016322528,4738.8821155417845,12207.156131864313,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Chubut,2020,year,8166.563809264219,5572.408359719985,13738.972168984204,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Chubut,2021,year,10481.04559351447,7133.000251145851,17614.04584466032,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Chubut,2022,year,25664.442280773477,11182.319747911151,36846.76202868463,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Chubut,2023,year,36894.34982239396,19738.596338376672,56632.94616077063,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Chubut,2024,year,100361.64531089558,41939.20002572173,142300.84533661732,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Chubut,2025,year,134625.11564339668,95741.46289421736,230366.57853761403,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_del_chubut_iv_trim_25_1.xlsx
Córdoba,2005,year,512.8265311024664,181.90860432848487,694.7351354309513,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Córdoba,2006,year,845.4073742286982,213.3374543651583,1058.7448285938565,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Córdoba,2007,year,821.944112815102,254.54917592857294,1076.4932887436748,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Córdoba,2008,year,967.6372995160232,276.7305847396081,1244.3678842556312,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Córdoba,2009,year,1109.9265550728464,333.4372559245951,1443.3638109974415,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Córdoba,2010,year,1101.7891259693347,325.4054782856285,1427.1946042549632,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Córdoba,2011,year,498.9282812374083,483.02970603606786,981.9579872734762,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Córdoba,2012,year,493.0680676625144,512.4976619300671,1005.5657295925815,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Córdoba,2013,year,1695.5192694867653,661.4778501683006,2356.997119655066,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Córdoba,2014,year,1121.1154525083962,1131.605390021003,2252.7208425293993,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Córdoba,2015,year,1191.4347938609262,1187.3812733530026,2378.816067213929,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Córdoba,2016,year,1366.1816858214365,1985.2656291845042,3351.4473150059407,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Córdoba,2017,year,8216.220768493238,2577.178603933766,10793.399372427004,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Córdoba,2018,year,1537.3768060859022,5042.744553188668,6580.12135927457,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Córdoba,2019,year,5647.4384663029605,10458.671889910798,16106.110356213758,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Córdoba,2020,year,11949.518746142203,11788.134189128392,23737.652935270595,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Córdoba,2021,year,18828.092829072026,10300.074643796182,29128.16747286821,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Córdoba,2022,year,24911.925178283243,19870.849871206323,44782.775049489566,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Córdoba,2023,year,187568.83354157998,68071.32411084954,255640.15765242954,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Córdoba,2024,year,509449.01387948217,195962.6758535833,705411.6897330654,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Córdoba,2025,year,513291.6219564692,203591.1437121707,716882.7656686399,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_cordoba_iv_trim_25_1.xlsx
Corrientes,2005,year,193.280235261651,55.751155722567574,249.03139098421858,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_corrientes_iv_trim_25_1.xlsx
Corrientes,2006,year,288.03575980114044,53.25704373955493,341.2928035406954,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_corrientes_iv_trim_25_1.xlsx
Corrientes,2007,year,305.9584360679106,65.45047109041991,371.4089071583305,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_corrientes_iv_trim_25_1.xlsx
Corrientes,2008,year,358.36154377955285,76.78197572014463,435.1435194996975,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_corrientes_iv_trim_25_1.xlsx
Corrientes,2009,year,282.84398492908764,69.93155816735553,352.7755430964432,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_corrientes_iv_trim_25_1.xlsx
Corrientes,2010,year,288.0883284078864,49.11970604912053,337.20803445700693,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_corrientes_iv_trim_25_1.xlsx
Corrientes,2011,year,30.827577541021,5.1924538389469825,36.02003137996798,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_corrientes_iv_trim_25_1.xlsx
Corrientes,2012,year,32.16302436446052,4.292122243713692,36.45514660817421,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_corrientes_iv_trim_25_1.xlsx
Corrientes,2013,year,47.09940114324332,5.028680925918292,52.128082069161614,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_corrientes_iv_trim_25_1.xlsx
Corrientes,2014,year,70.67441468262291,5.512261807112425,76.18667648973533,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_corrientes_iv_trim_25_1.xlsx
Corrientes,2015,year,70.39131776446666,4.3055943349629775,74.69691209942964,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_corrientes_iv_trim_25_1.xlsx
Corrientes,2016,year,96.26175683451993,9.229007251629879,105.49076408614981,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_corrientes_iv_trim_25_1.xlsx
Corrientes,2017,year,125.1623440322768,242.09589804586432,367.2582420781411,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_corrientes_iv_trim_25_1.xlsx
Corrientes,2018,year,441.94898717214755,898.354444219101,1340.3034313912485,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_corrientes_iv_trim_25_1.xlsx
Corrientes,2019,year,820.4272820291604,1702.1931060568477,2522.620388086008,https://www.argentina.gob.ar/sites/default/files/servicios_provincia_de_corrientes_iv_trim_25_1.xlsx
