province,period,category,value_millions,price_basis,evidence_status,source_file,source_url
Santa Fe,2026-01,Compensación Consenso Fiscal,6248.4799649999995,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santa Fe,2026-01,Total | (1) + (2),497876.7061262922,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santa Fe,2026-02,CFI | Neta,370744.3812,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santa Fe,2026-02,Compensación Consenso Fiscal,5355.83997,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santa Fe,2026-02,Total | (1) + (2),463176.1690456253,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santa Fe,2026-03,CFI | Neta,326720.8301,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santa Fe,2026-03,Compensación Consenso Fiscal,6248.4799649999995,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santa Fe,2026-03,Total | (1) + (2),425013.9570994423,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santa Fe,2026-04,CFI | Neta,371154.0258,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santa Fe,2026-04,Compensación Consenso Fiscal,5848.68544,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santa Fe,2026-04,Total | (1) + (2),474173.94651153043,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santa Fe,2026-05,CFI | Neta,601514.8415,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santa Fe,2026-05,Compensación Consenso Fiscal,5556.251168,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santa Fe,2026-05,Total | (1) + (2),688164.3933593042,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santa Fe,2026-06,CFI | Neta,406465.6469,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santa Fe,2026-06,Compensación Consenso Fiscal,6141.119712000001,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santa Fe,2026-06,Total | (1) + (2),599139.5054170676,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santa Fe,2026-07,CFI | Neta,516940.62580000004,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santa Fe,2026-07,Compensación Consenso Fiscal,8164.890888,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santa Fe,2026-07,Total | (1) + (2),621186.9437098834,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-01,CFI | Neta,197647.84540000002,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-01,Compensación Consenso Fiscal,6634.8112949999995,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-01,Total | (1) + (2),227387.5174478307,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-02,CFI | Neta,165191.639,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-02,Compensación Consenso Fiscal,5686.981110000001,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-02,Total | (1) + (2),211273.36525935092,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-03,CFI | Neta,144921.2057,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-03,Compensación Consenso Fiscal,6634.8112949999995,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-03,Total | (1) + (2),195736.30006191978,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-04,CFI | Neta,164927.41509999998,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-04,Compensación Consenso Fiscal,8063.0461399999995,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-04,Total | (1) + (2),218234.2755535438,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-05,CFI | Neta,270105.1926,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-05,Compensación Consenso Fiscal,7659.893833,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-05,Total | (1) + (2),315894.91065172385,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-06,CFI | Neta,181349.9034,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-06,Compensación Consenso Fiscal,8466.198447,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-06,Total | (1) + (2),268784.7798098297,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-07,CFI | Neta,231480.3874,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-07,Compensación Consenso Fiscal,8254.252335,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Santiago del Estero,2026-07,Total | (1) + (2),283885.55377655383,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-01,CFI | Neta,62152.7509,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-01,Compensación Consenso Fiscal,165.11691,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-01,Total | (1) + (2),67247.82621187635,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-02,CFI | Neta,55328.448899999996,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-02,Compensación Consenso Fiscal,141.52878,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-02,Total | (1) + (2),62741.36333052495,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-03,CFI | Neta,49850.246,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-03,Compensación Consenso Fiscal,165.11691,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-03,Total | (1) + (2),58579.758267441495,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-04,CFI | Neta,56108.9151,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-04,Compensación Consenso Fiscal,0.0,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-04,Total | (1) + (2),64060.96894345708,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-05,CFI | Neta,86074.1815,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-05,Compensación Consenso Fiscal,0.0,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-05,Total | (1) + (2),93654.61770742842,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-06,CFI | Neta,60151.9883,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-06,Compensación Consenso Fiscal,0.0,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-06,Total | (1) + (2),80349.56323093019,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-07,CFI | Neta,75116.8607,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-07,Compensación Consenso Fiscal,214.13709302999996,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tierra del Fuego,2026-07,Total | (1) + (2),84412.76017318509,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-01,CFI | Neta,226042.44819999998,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-01,Compensación Consenso Fiscal,8079.0814230000005,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-01,Total | (1) + (2),261453.18749871894,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-02,CFI | Neta,187257.6889,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-02,Compensación Consenso Fiscal,16924.926934,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-02,Total | (1) + (2),252771.06922525945,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-03,CFI | Neta,163633.7888,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-03,Compensación Consenso Fiscal,8079.0814230000005,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-03,Total | (1) + (2),224599.86617874005,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-04,CFI | Neta,186530.14740000002,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-04,Compensación Consenso Fiscal,19053.0128409,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-04,Total | (1) + (2),260111.39680233924,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-05,CFI | Neta,308349.4247,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-05,Compensación Consenso Fiscal,15396.552334,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-05,Total | (1) + (2),369287.2169876346,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-06,CFI | Neta,205864.1752,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-06,Compensación Consenso Fiscal,16385.663106,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-06,Total | (1) + (2),314448.78928068443,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-07,CFI | Neta,263590.1871,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-07,Compensación Consenso Fiscal,10024.542444,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
Tucumán,2026-07,Total | (1) + (2),326221.4792450271,pesos_corrientes,auditado,informacion_consolidada_2026_4.xlsx,https://www.argentina.gob.ar/sites/default/files/informacion_consolidada_2026_4.xlsx
